type,coordinates long,coordinates lat,category,name,info,area_total_m2,perimeter_total_m,area_perimeter_ratio_total
Feature,13.541935882291522,52.4048095554687,Grünanlage,Porzer Straße/ am Lärmschutzwall Ag GA,,14406.16,1710.91,8.4202
Feature,13.539139605310833,52.40208877585676,Grünanlage,Nippeser Straße/ Rebenweg Ag GA,"""Am Wäldchen""",3983.1,596.88,6.6732
Feature,13.540789743710649,52.40490419290917,Grünanlage,Lehmusstraße/ am Lärmschutzwall Ag GA,,4813.6,586.66,8.205
Feature,13.530224329040847,52.4087507252857,Grünanlage,Gerosteig /Ortolfstraße Ag GA,,19588.59,1182.22,16.5693
Feature,13.525591188315834,52.407146610617865,Grünanlage,Schönefelder Chaussee/ Venusstraße Ag GA,Volkspark,2415.41,285.07,8.4732
Feature,13.542707781618322,52.40773784031824,Grünanlage,Mohnweg/ Mittelweg Schmuckplatz Ag GA,,1415.12,187.66,7.541
Feature,13.520309195845268,52.42264509960233,Grünanlage,Rudower Straße am Kiessee Ag GA,,11487.02,1127.64,10.1868
Feature,13.562519124720795,52.410884350273484,Grünanlage,Preußenstraße/ Am Falkenberg 110-111 Ag GA,Wiese an der B 96,18712.85,722.4,25.9036
Feature,13.541610960115047,52.41460480942854,Grünanlage,Widosteig/ Doktorpark Ag GA,"Salierstr., Bohnsdorfer Weg",20069.03,621.53,32.29
Feature,13.53571773953002,52.42282922028683,Grünanlage,Semmelweisstraße 34-36 Ag GA,,3332.97,310.8,10.7238
Feature,13.526738055420333,52.415602734399855,Grünanlage,Kasperstraße Ag GA,,4747.15,589.34,8.055
Feature,13.558956938505073,52.4101292367252,Grünanlage,Rosestraße/ Am Winkel Ag GA,,898.47,120.27,7.4704
Feature,13.537903786157147,52.41824780062316,Grünanlage,Lianenweg Ag GA,,871.75,131.86,6.6113
Feature,13.539499998701073,52.41929583980388,Grünanlage,Normannenstraße Ag GA,Alter Friedhof,5037.25,586.31,8.5914
Feature,13.532256670844825,52.40630632052061,Grünanlage,Ortolfstraße 144/148 Ag GA,,1944.62,314.99,6.1736
Feature,13.52024856456377,52.45601384749662,Grünanlage,Hasselwerderstraße/ Hasselwerder Park Nie GA,,12981.05,1763.54,7.3608
Feature,13.522127560462563,52.44995762667833,Grünanlage,Grimaustraße 76-82 Nie GA,am Bahndamm,4487.32,360.17,12.459
Feature,13.523985761536306,52.450640800576934,Grünanlage,Köllnische Straße 34-35a Nie GA,an der Rudower Str.,10986.56,998.87,10.999
Feature,13.498918729244162,52.43914755729096,Grünanlage,"Springbornstraße 144-154, 156/ Grünzug Jo GA",Grüner Anger,15132.49,1702.44,8.8887
Feature,13.506915468591545,52.45259331850027,Grünanlage,Breiter Weg Jo GA,zw.Staudenweg u.Südostallee,4563.87,800.37,5.7022
Feature,13.50892369818836,52.448672817260956,Grünanlage,Johannisthaler Park/ Engelhardstraße Jo GA,,28306.23,990.69,28.5723
Feature,13.506431597209286,52.447859106114635,Grünanlage,Sterndamm 60-62/ Ecke Ellernweg Jo GA,,1688.08,199.94,8.4428
Feature,13.503499925989017,52.44346020159458,Grünanlage,Sterndamm/ Herweghstraße Jo GA,Goldwassergrundstück,1563.81,161.96,9.6558
Feature,13.501013695808078,52.448183890080315,Grünanlage,Ellernweg 29-39/ Königsheideweg Jo GA,,5552.12,524.35,10.5886
Feature,13.503932685003242,52.45382064088285,Grünanlage,Am Alten Fenn/ Verbindung Jo GA,Königsheideweg u. Südostallee,712.4,511.83,1.3919
Feature,13.5041698921993,52.4537051999757,Grünanlage,Südostallee/ Rodelberg Jo GA,,6254.48,423.53,14.7674
Feature,13.49481650062526,52.481405315308415,Grünanlage,Neue Krugallee/ Ufer Plänterwald Pl GA,LSG,29659.44,4812.72,6.1627
Feature,13.489746850458577,52.461872608761546,Grünanlage,Kiefholzstraße 207/ Radenzer Straße Ba GA,Britzer Zweigkanal,7571.12,1232.11,6.1448
Feature,13.495201313491185,52.46801558498246,Grünanlage,Köpenicker Landstraße/ Rodelbergweg Ba GA,,21932.36,893.51,24.5462
Feature,13.48810785911707,52.47417274018231,Grünanlage,Neue Krugallee 142-144 Ba GA,,4444.57,278.86,15.9383
Feature,13.489291359971434,52.46363188534474,Grünanlage,Kiefholzstraße/ Hohenbirker Weg Ba GA,,3833.95,303.16,12.6465
Feature,13.480480019907448,52.46478387737663,Grünanlage,Heidekampweg/ Frauenlobstraße Ba GA,,845.77,124.45,6.796
Feature,13.48294665262103,52.47741946031091,Grünanlage,Willi-Sänger-Straße Pl GA,,10392.78,842.45,12.3364
Feature,13.489134133794538,52.47165283762711,Grünanlage,Köpenicker Landstraße neben 221/ Lakegrund Ba GA,,5690.93,542.58,10.4886
Feature,13.474913999013713,52.4793640034744,Grünanlage,Köpenicker Landstraße/ S-Bhf. Vorplatz Pl GA,S-Bhf.Plänterwald; Vorpl. mit Brunnen,5085.72,281.69,18.0542
Feature,13.474627888011321,52.483346703100615,Grünanlage,Alt-Treptow/ Treptower Park AT GA,einschließlich Insel der Jugend,688183.47,17092.47,40.2624
Feature,13.479275980604882,52.48396648647807,Grünanlage,Neue Krugallee/ Bulgarische Straße Pl GA,neben Rathaus Treptow,2519.87,238.6,10.561
Feature,13.479995656510743,52.479314034969576,Grünanlage,Galileistraße/ Orionstraße Pl GA,,7035.02,540.68,13.0113
Feature,13.463157271234536,52.48293955041163,Grünanlage,Kiefholzstraße/ Puderstraße Pl GA,Japanische Kirschen,7265.28,576.58,12.6006
Feature,13.44176672902413,52.49176839663742,Grünanlage,Lohmühlenstraße/ Lohmühlenufer AT GA,,10578.61,1292.03,8.1876
Feature,13.452887980410207,52.49069975128442,Grünanlage,Lohmühlenstraße/ Görlitzer Bahndamm AT GA,"Sonderfall, angemietet von der Bahn",22047.01,1972.44,11.1776
Feature,13.458409389110134,52.496209801505096,Grünanlage,Martin-Hoffmann-Straße/ Grünes Dreieck AT GA,inkl. Verbindungssteg unter der Elsenbrücke,7895.27,709.91,11.1215
Feature,13.449390746088024,52.49502198353835,Grünanlage,Puschkinallee/ Schlesischer Busch AT GA,,56189.3,2117.91,26.5305
Feature,13.444826038677187,52.49024043988987,Grünanlage,Schmollerplatz AT GA,,5047.49,396.9,12.7174
Feature,13.450981176177287,52.48844982966627,Grünanlage,Wildenbruchstraße/ Wildenbruchpark AT GA,,10187.83,823.0,12.3789
Feature,13.457053762943737,52.49461363227333,Grünanlage,Martin-Hoffmann-Straße/ Durchwegung AT GA,,4619.03,575.07,8.0321
Feature,13.596814908307051,52.45494287113751,Grünanlage,Erpe zw.Bellevuestraße und Grünfließer Gang Köp GA,,5897.4,1644.32,3.5865
Feature,13.573852252329562,52.44597732926397,Grünanlage,Alt-Köpenick/ Luisenhain Köp GA,zw. Lange Brücke und Dammbrücke,13318.66,1103.08,12.0741
Feature,13.604011465821168,52.438563540440626,Grünanlage,Strandschloßweg Köp GA,,5453.93,948.82,5.7482
Feature,13.602726621047186,52.453337988685085,Grünanlage,Stillerzeile 100/ vor der Schule Fr GA,,2652.75,284.8,9.3144
Feature,13.522892598860148,52.47095868827253,Grünanlage,Treskowallee 175-211/ GUS Ob GA,GUS-Flächen,196146.47,4954.93,39.5861
Feature,13.651925175729641,52.37503919107094,Grünanlage,Alt-Schmöckwitz/ Brücke Sch GA,,2363.27,219.44,10.7694
Feature,13.569876142824546,52.444851916525074,Grünanlage,Gutenbergstraße/ Oberspreestraße Köp GA,,1673.14,168.18,9.9485
Feature,13.574710468010824,52.44760771123588,Grünanlage,Uferweg Freiheit Köp GA,,1052.76,437.73,2.4051
Feature,13.583669323915693,52.47064530479872,Grünanlage,Pflanzgartenplatz Köp GA,,3911.12,282.56,13.8415
Feature,13.580315376897433,52.46059232662654,Grünanlage,Mahlsdorfer Straße/ Kaulsdorfer Straße Köp GA,(6a/2-8),3410.37,331.23,10.2962
Feature,13.57320283770968,52.4648664954335,Grünanlage,Am Bahndamm/ Wuhlegrünzug Köp GA,von Am Bahndamm bis Mozartstraße/ Zum Wuhleblick mit Radweg,15044.62,3462.92,4.3445
Feature,13.610042363119634,52.45610576630982,Grünanlage,Stillerzeile/ Neuhagener Mühlenfließ Fr GA,"LSG Am Wiesenrain, paralell zur Stillerzeile",3288.23,736.85,4.4625
Feature,13.582865887077663,52.46277773838628,Grünanlage,Mahlsdorfer Straße/ Gehsener Straße Köp GA,(6b/2-7),2995.56,262.91,11.3941
Feature,13.530262549562542,52.46555960148344,Grünanlage,An der Wuhlheide 161/ Eichgestell Ob GA,,29539.9,4784.09,6.1746
Feature,13.604702899500591,52.45581606517789,Grünanlage,Grünfließer Gang/ LSG Erpetal Fr GA,LSG,51033.01,4058.52,12.5743
Feature,13.61673001244077,52.45245588256501,Grünanlage,Aßmannstraße/ Charlotte-E.-Pauly-Straße Fr GA,(Hinterland),5250.83,666.93,7.8732
Feature,13.620828275435375,52.455020509035826,Grünanlage,Lindenallee 6a Fr GA,(vorher Peter-Hille-Straße 2),1069.16,132.54,8.0666
Feature,13.546472339353796,52.464062763882126,Grünanlage,An der Wuhlheide 161/ FEZ nördlich Eichgestell Ob GA,FEZ- An den Finnenhütten,31899.87,1987.83,16.0476
Feature,13.525332678978634,52.45459419437497,Grünanlage,Uferweg Spreeknie verlängerte Wilhelminenhofstraße Ob GA,,3738.18,1187.07,3.1491
Feature,13.600134171181283,52.43968759675155,Grünanlage,Alfred-Randt-Straße Köp GA,,4082.12,334.99,12.186
Feature,13.639713284631414,52.44812058002733,Grünanlage,Werlseestraße/ Wendeschleife Fr GA,am Müggelseedamm,7082.02,371.35,19.071
Feature,13.63039619802496,52.455610216146425,Grünanlage,Am Goldmannpark Fr GA,,9777.25,796.4,12.2768
Feature,13.627165259360531,52.44481595590422,Grünanlage,Josef-Nawrocki-Straße 24/ Müggelpark Fr GA,(6a/9-2),13264.57,615.59,21.5477
Feature,13.638537034736357,52.44720904031882,Grünanlage,Müggelseedamm/ Kalkseestraße Fr GA,"(6a/9-3), Seeterassen",3146.99,249.11,12.6328
Feature,13.632847197985432,52.44682551482457,Grünanlage,Bruno-Wille-Straße/ Müggelseedamm Fr GA,Bruno-Wille-Steig (Kaisersteg),758.92,123.94,6.1232
Feature,13.62478407042203,52.459097601175216,Grünanlage,Dahlwitzer Landstraße/ Hinter dem Kurpark I Fr GA,ohne waldähnlichen Teil - Gartendenkmal,37467.03,2245.26,16.6872
Feature,13.72640197769921,52.42562471289267,Grünanlage,Dämeritzstraße/ Lindenstraße Ra GA,(6a/8-9),1811.76,284.73,6.363
Feature,13.66325242418212,52.409537854417415,Grünanlage,Krampenburger Weg 13 Mü GA,ehem.Friedhof und Uferbereich ( Ablage ),2635.17,261.6,10.0732
Feature,13.6494819665266,52.37475640476114,Grünanlage,Alt-Schmöckwitz/ Wendeschleife Sch GA,Dorfplatz,1932.65,199.01,9.7114
Feature,13.635323671226875,52.39149771970642,Grünanlage,Vetschauer Allee/ Platz 764 Sch GA,(6a/6-14),2557.1,296.09,8.6363
Feature,13.7124051902784,52.42614797730846,Grünanlage,Biberpelzstraße/ Uferpromenade Ra GA,,4239.58,454.93,9.3191
Feature,13.576387255441169,52.41668683167898,Grünanlage,Kochelseestraße/ ehemaliger Friedhof Gr GA,"Walchensee-,Kochel-,Ammerseestr.",5605.59,381.68,14.6864
Feature,13.600726643084279,52.410660228875436,Grünanlage,Sportpromenade 1 Gr GA,ehemal.Sportlerdenkmal (6a/6-3),5003.17,325.08,15.3906
Feature,13.583707969725282,52.413767566674856,Grünanlage,Regattastraße 176/ Libboldallee Gr GA,(6a/6-12),1089.62,132.31,8.2355
Feature,13.577237473481539,52.41780982632716,Grünanlage,Don-Ugoletti-Platz/ Kochelseestraße Gr GA,Kochelseestraße-Walchenseestraße-Regattastraße 110,9786.61,701.05,13.9599
Feature,13.580041550640791,52.4227023009682,Grünanlage,Schlierseestraße/ Uferpark Gr GA,,21446.41,1263.04,16.9799
Feature,13.630503653870893,52.396595136079384,Grünanlage,Vetschauer Allee/ Rehfeldtstraße/ Karolinenhofweg Sch GA,Dorfanger,5770.07,539.21,10.7009
Feature,13.582678109401472,52.41564744492645,Grünanlage,Regattastraße 155 Gr GA,Dampferanlegestelle,4133.61,374.88,11.0264
Feature,13.595090055745937,52.41431372211471,Grünanlage,Möllhausenufer Köp GA,(6a/4-5),8456.19,544.83,15.5207
Feature,13.588175563049653,52.42185134419107,Grünanlage,Lienhardweg/ Wendenschloßstraße Köp GA,Lienhardplatz (6a/4-4),2560.96,305.83,8.3739
Feature,13.590762780853828,52.440299409211676,Grünanlage,Müggelheimer Damm/ Salvador-Allende-Straße Köp GA,Volkspark,59245.22,2090.24,28.3438
Feature,13.662197648737573,52.41504363834995,Grünanlage,Odernheimer Straße 13 Mü GA,Biotop,38184.15,1465.12,26.0622
Feature,13.589501474049916,52.4447009372783,Grünanlage,Wendenschloßstraße/ Am Amtsgraben Köp GA,Amtsgrabenverrohrung (6b/7-11),19007.5,1491.22,12.7463
Feature,13.587078582244613,52.44482383176403,Grünanlage,Wendenschloßstraße 35/ vor dem Seniorenheim Köp GA,,1540.69,173.78,8.866
Feature,13.575457178478429,52.44411264775632,Grünanlage,Müggelheimer Straße/ Frauentog Köp GA,(6a/3-19),1943.45,525.87,3.6957
Feature,13.582128226744759,52.445435610603006,Grünanlage,Landjägerstraße/ Amtswäldchen Köp GA,,8220.94,835.06,9.8447
Feature,13.597289848033311,52.44927331387937,Grünanlage,Salvador-Allende-Straße/ Uferpromenade Köp GA,,8045.07,1572.78,5.1152
Feature,13.578531381683531,52.4468935646167,Grünanlage,Futranplatz Köp GA,(6a/3-9),3636.21,332.1,10.9492
Feature,13.572896595027212,52.44294466707929,Grünanlage,Müggelheimer Straße/ Schloßinsel Köp GA,,20766.63,688.48,30.1631
Feature,13.575676460688992,52.446960261464405,Grünanlage,Kirchstraße/ Laurentiuskirchplatz Köp GA,"Sonderfall  zur Pflege, Vertrag Stadt und Kirche",2290.66,325.4,7.0394
Feature,13.562477258819056,52.44688465783671,Grünanlage,Ernst-Grube-Straße/ S-Bhf. Spindlersfeld Köp GA,Bahnhofsvorplatz Spindlersfeld,3386.36,288.6,11.7339
Feature,13.561178879361776,52.45304093949694,Grünanlage,Eiselenweg 24 Köp GA,,1517.32,193.34,7.8479
Feature,13.568130037140705,52.455685621262774,Grünanlage,Lindenstraße/ Wuhlewanderweg Köp GA,Zwischen Lindenstraße und Hämmerlingstraße,5990.39,1456.88,4.1118
Feature,13.566435341338154,52.45446687684805,Grünanlage,Lindenstraße/ Wuhlemündung Köp GA,incl. Wuhletalweg mit Radweg,11257.74,555.62,20.2614
Feature,13.572436854996795,52.451904583752714,Grünanlage,Bahnhofstraße/ Maria-Jankowski-Park Köp GA,ehem. Veteranenplatz,9619.84,607.51,15.8349
Feature,13.56163511615599,52.451005636920186,Grünanlage,Am Ernst-Grube-Park Köp GA,Ernst-Grube-Straße,21544.87,889.1,24.2323
Feature,13.574270106911394,52.45126861608952,Grünanlage,Platz des 23. April/ Am Generalshof Köp GA,,22808.5,1974.38,11.5522
Feature,13.56887367032485,52.448638302560326,Grünanlage,Mentzelpark Köp GA,Mentzelstraße,14239.34,873.22,16.3068
Feature,13.584096574248614,52.453319297529426,Grünanlage,Friedrichshagener Straße/ Bellevuepark Köp GA,,92211.3,3711.82,24.8426
Feature,13.563528741397896,52.452657359011425,Grünanlage,Ernst-Grube-Straße/ Eiselenweg Köp GA,Bucheneck (6a/5-9),1251.15,139.98,8.9378
Feature,13.54627847232228,52.45922978148724,Grünanlage,An der Wuhlheide 161/ FEZ Festwiese Ob GA,mit Eingangsbereich Bhf. und altem Hauptweg,137107.61,3573.11,38.3721
Feature,13.524162626329113,52.46621024613621,Grünanlage,An der Wuhlheide 161/ Volkspark Ob GA,Volkspark Wuhlheide,332322.41,8380.35,39.655
Feature,13.50941527458889,52.46985583830656,Grünanlage,Mentelinstraße Ob GA,Mentelinplatz (6a/10-2),1689.46,174.12,9.7028
Feature,13.533499687367524,52.46029811490887,Grünanlage,Waldowstraße/ Treskowstraße Ob GA,Nähe Waldowplatz (6b/10-50),2988.41,240.06,12.4485
Feature,13.519741250143035,52.46405098841943,Grünanlage,Griechische Allee Ob GA,Griechischer Park (6a/10-1),11083.57,1342.92,8.2533
Feature,13.520250926938841,52.43125583635492,Grünanlage,Karl-Ziegler-Straße/ Hermann-Dorner-Allee Ahof GA,Grünzug  Auf dem Oktogon (südwest) Fußgängerzone,11395.31,1097.23,10.3855
Feature,13.496998443476716,52.467956343828924,Grünanlage,Köpenicker Landstraße/ Minna-Todenhagen-Straße Nie GA,alt: Köpenicker Landstraße 297/ Marggraffbrücke Ba GA,12747.71,1180.03,10.8028
Feature,13.522504270637604,52.43831148737525,Grünanlage,Gerhard-Sedelmayr-Straße/ Naturerlebnisraum Jo GA,"""Felsen"" auf Sand Ehem. Flugfeld",15665.62,966.77,16.2041
Feature,13.537346282760442,52.40738112416831,Grünanlage,Mohnweg/ neben Schule Ag GA,Hügellandschaft,602.8,113.79,5.2977
Feature,13.506300217391942,52.437942231862465,Grünanlage,Winckelmannplatz Jo GA,,3463.65,254.01,13.6358
Feature,13.562369061754136,52.45505783013337,Grünanlage,An der Wuhlheide 250-270/ Uferweg Ob GA,Mellowpark,11258.19,1245.75,9.0373
Feature,13.484536723203952,52.46525832102795,Grünanlage,Mörikestraße Hinter Baumschulenstraße Ba KSP,Generationsüberg. hinter  VHS,2373.3,195.23,12.1567
Feature,13.496454156137133,52.5367762819084,Grünanlage,Neustrelitzer Str. 60-70 / Gensler Str. 24-32,,10729.02,559.28,19.1836
Feature,13.498347555830415,52.5388143622577,Grünanlage,Gensler Str. 18 / Ecke  Werneuchner Str.,,1984.85,195.6,10.1475
Feature,13.496185509100254,52.54224451701703,Grünanlage,Freienwalder Platz,,3814.15,377.17,10.1126
Feature,13.49212903203591,52.539493695104326,Grünanlage,Strausberger Platz / Grünanlage,,2571.43,240.26,10.7027
Feature,13.494906339188356,52.536955459405654,Grünanlage,Neustrelitzer Str.36-58 / Zechliner Str. 20-24,Stadtplatz (Fl.St. 269),4974.56,617.32,8.0583
Feature,13.489533236340348,52.547781081434564,Grünanlage,Obersee Park,,49554.59,2182.34,22.7071
Feature,13.49793611318177,52.545597472742884,Grünanlage,Bahnhofstr. / Grünzug,,2101.44,449.96,4.6703
Feature,13.52128125518953,52.552388476401866,Grünanlage,Roderichplatz,,2543.45,215.02,11.829
Feature,13.515134272269961,52.563269548262646,Grünanlage,Wartenberger Str. /Grünanlage,,15878.37,1644.04,9.6582
Feature,13.503986435589491,52.56163556837473,Grünanlage,Rüdickenstr. / Arminstr. / Graben 81,,15198.16,1944.16,7.8174
Feature,13.491881140687909,52.56778053239416,Grünanlage,Ribnitzer Str. / Hohenschönhauser Weg / Grünanlage,,12201.16,594.11,20.5369
Feature,13.524958153838446,52.570432834234836,Grünanlage,Rohrpfuhl / Grünanlage,,42086.08,2514.26,16.7389
Feature,13.554534020555359,52.57841792547473,Grünanlage,Flächen nördl. Zehnrutenweg,Falkenberger Feldmark 8,160840.06,4468.26,35.9962
Feature,13.503989944534602,52.53728408505502,Grünanlage,Joachimsthaler Str. 12-16 / Biesenthaler Str.,,5951.3,626.08,9.5056
Feature,13.490546955359662,52.58031428344987,Grünanlage,Malchower Aue / Nähe Magaretenbrücke,,54741.6,4647.67,11.7783
Feature,13.51273887500569,52.5796691229928,Grünanlage,Flächen südl. Dörferweg bis Hechtgraben,Wartenberger Feldmark,353280.75,6947.45,50.8504
Feature,13.505080975255181,52.535092642337396,Grünanlage,Arendsweg 1,,1520.95,177.31,8.5777
Feature,13.492034557998936,52.53652843600175,Grünanlage,Neustrelitzer Str. 8-22 / Zechliner Str. 8-18,Stadtplatz,4340.78,588.6,7.3747
Feature,13.4982179436316,52.57451801883832,Grünanlage,Zingster Str. 66-80 / Am Berl 13-17 (Wäldchen),,19669.13,948.26,20.7423
Feature,13.507013235657862,52.537498481549235,Grünanlage,"Arendsweg / Grünzug ""Weiße Taube""",,15869.29,1474.94,10.7593
Feature,13.501896006969195,52.537164210462464,Grünanlage,Joachimsthaler  Str. 4-10 / Biesenthaler Str. 2-8,,2475.3,508.18,4.8709
Feature,13.519709085655906,52.567600777671565,Grünanlage,Warnitzer Bogen / GA,,21134.93,675.77,31.2752
Feature,13.502622757921669,52.566101760846685,Grünanlage,Zingster Str. / Vorplatz Schwimmhalle,Premium-Anlage,2235.99,207.25,10.7886
Feature,13.496722441282369,52.57315305261156,Grünanlage,Zingster Str. 58-64,,1803.45,210.9,8.5511
Feature,13.500942043799112,52.57456550046651,Grünanlage,Wustrower Str./Lärmschutzwall,,38610.82,3642.34,10.6006
Feature,13.499127550380226,52.56577848738468,Grünanlage,Barther Pfuhl / Grünanlage,,23922.34,1716.04,13.9404
Feature,13.51843099524181,52.56992199363945,Grünanlage,"Grevesmühlener Str. 36/ alte Ruine ggü. ""Leo""s Hütte/GA",,9287.26,464.24,20.0052
Feature,13.529099064198874,52.56389317156873,Grünanlage,Vincent van Gogh - Str. 33-41 / Grünanlage,,15639.69,897.6,17.4239
Feature,13.486120518186752,52.535182231945974,Grünanlage,Landsberger Allee 225/227 / Stadtplatz,,1881.48,201.16,9.353
Feature,13.495220447330372,52.545934956968345,Grünanlage,Degner Platz,,4117.37,264.27,15.58
Feature,13.480049953302897,52.54928678947486,Grünanlage,Orankesee Park u. Promenade Orankestrand,,27981.05,2575.92,10.8625
Feature,13.488414954897385,52.535486867332615,Grünanlage,Landsberger Allee 227-253 / Grünzug dahinter,,6724.45,1076.22,6.2482
Feature,13.483773537509572,52.547590683350265,Grünanlage,Oberseestr. 5-7,,8323.3,711.98,11.6904
Feature,13.48139473330009,52.53395999592018,Grünanlage,Altenhofer Dreieck / GA,,15270.35,1658.89,9.2052
Feature,13.48018440499654,52.53681259969445,Grünanlage,Altenhofer Str. 1-19 / Mittelstr.,,8674.26,858.9,10.0992
Feature,13.486364046241336,52.540186498391655,Grünanlage,Konrad-Wolf-Str. 92,,1818.51,239.67,7.5874
Feature,13.484688676423882,52.53533995164931,Grünanlage,Altenhofer Str.40 / Landsberger Allee 221/223,,12100.69,787.56,15.3647
Feature,13.498766315676752,52.57252109484283,Grünanlage,Am Berl / Grünanlage,,19605.26,1103.18,17.7716
Feature,13.490692798867196,52.567034507191075,Grünanlage,Hohenschönhauser Weg / Grünanlage (Kletterfelsen),,28008.23,1286.51,21.7708
Feature,13.505937134533536,52.56997020342781,Grünanlage,Wustrower Park,,42102.22,2474.31,17.0158
Feature,13.5069855503125,52.57863889464631,Grünanlage,Hechtgraben / Grünanlage nördl. bis Schnitterinnenweg,,18914.35,1614.45,11.7157
Feature,13.498446017355555,52.57147518589826,Grünanlage,Am Berl / Naturschutzfläche,,7902.03,950.75,8.3114
Feature,13.538665463806037,52.567741313832876,Grünanlage,Falkenberger Krugwiesen I / nördl.Teil / einfach,,230184.29,7858.17,29.2923
Feature,13.544620652639162,52.580653952318265,Grünanlage,Zehnrutenweg,,8595.4,2304.37,3.73
Feature,13.500370730558425,52.537588532595905,Grünanlage,Liebenwalder Str.20/22 / Grünanlage an Schule,,2852.89,466.87,6.1107
Feature,13.500833319199126,52.535730139833085,Grünanlage,Liebenwalder Str. 2-10 / Arendsweg 3-17,Landsberger Allee 291-309,9096.17,1183.38,7.6866
Feature,13.487725167502589,52.57996672658299,Grünanlage,Malchower Aue / NSG,,10021.92,605.43,16.5535
Feature,13.479202633831616,52.535584180722374,Grünanlage,Altenhofer Str. / Ecke Konrad-Wolf-Str. /,Steller Weg,10719.82,1493.41,7.1781
Feature,13.496040075210267,52.563022327076744,Grünanlage,Darßer Straße / Grünanlage,(Schwarzer Weg),36899.55,2795.72,13.1986
Feature,13.49295705987798,52.54463124180948,Grünanlage,Konrad-Wolf-Str.21-22 / Manetstr. 84-86,,1529.13,204.71,7.4696
Feature,13.503785612687354,52.590106491038846,Grünanlage,Flächen zw. der B2 und der Ahornallee,,28377.22,7978.31,3.5568
Feature,13.522532791259023,52.56444482652784,Grünanlage,Randowstr. 29 / Grünanlage,,7932.71,470.67,16.8542
Feature,13.48734299821307,52.58839456604563,Grünanlage,"KGA ""Mageretenhöhe-Nord"" / Grünfläche bis",Stadtbezirksgrenze,18642.87,1814.16,10.2763
Feature,13.515152622061134,52.59227716399014,Grünanlage,Barnimer Dörferweg (Malchow-Wartenberg),,38121.82,3899.05,9.7772
Feature,13.512854180782258,52.56722604083348,Grünanlage,Falkenberger Chaussee. / Egon-Erwin-Kisch Str.,Grünanlage am Bürgeramt,12501.64,688.45,18.159
Feature,13.501538331701747,52.584090919467506,Grünanlage,Margaretenhöhe Nord / an der Ahornallee,,213032.45,8471.06,25.1483
Feature,13.483185403905622,52.58345215322129,Grünanlage,Blankenburger Pflasterweg / Grünanlage,,1048.49,318.23,3.2948
Feature,13.509486304812174,52.57138204613755,Grünanlage,Quartierspark Neubrandenbg. Str./Grün,,24502.6,1555.67,15.7506
Feature,13.498886508905652,52.5839602059192,Grünanlage,Luch Magaretenhöhe / Schutzgebiet,,43073.94,1597.78,26.9586
Feature,13.501318893798134,52.578193097706595,Grünanlage,An der Margaretenhöhe / Fläche beidseitig der Straße,,44389.51,1759.24,25.2322
Feature,13.489573071942662,52.540458511675155,Grünanlage,Küstriner Straße 11-14 / Ehrenmal,,3057.27,268.97,11.3665
Feature,13.499167563016613,52.48313299970613,Grünanlage,Köpenicker Chaussee 20 südlich,,4477.43,678.36,6.6004
Feature,13.50165047834193,52.51733109302548,Grünanlage,Nibelungenpark/ ggü. Hagenstr.28-32,,5965.14,372.62,16.0088
Feature,13.53026445053239,52.50220652399876,Grünanlage,Tierpark Friedrichsfelde,,1307541.88,6394.49,204.4795
Feature,13.506368956903927,52.529899947583615,Grünanlage,Herzbergstr. 79 / nördlich,,8165.13,616.84,13.237
Feature,13.521980107687192,52.49630736878471,Grünanlage,Am Tierpark 70-78,,1989.98,523.72,3.7997
Feature,13.478938677519464,52.509357949065034,Grünanlage,Wilhelm-Guddorf-Str. 20-32,,2315.16,814.02,2.8441
Feature,13.531769271310894,52.56687799655875,Grünanlage,Wartiner Str. 40-50,,1282.47,350.83,3.6556
Feature,13.483000131503262,52.53067862530904,Grünanlage,Elli-Voigt-Str.15-20,,3280.77,431.2,7.6085
Feature,13.531538874152076,52.472947436195454,Grünanlage,Carlsgarten/3. BA,,18911.55,1673.43,11.3011
Feature,13.493882179928223,52.56573567642835,Grünanlage,Ribnitzer Str. 45 / Darßer Str.,,8329.81,944.22,8.8219
Feature,13.49939062897535,52.57576692433588,Grünanlage,Fuß-und Radweg Am Berl,,1333.13,508.8,2.6202
Feature,13.522137248367558,52.56252002061696,Grünanlage,Seehausener Str. 34-44,,1684.78,199.43,8.4478
Feature,13.500344949019718,52.589324212444176,Grünanlage,Radweg Ahornallee,,9040.49,1779.0,5.0818
Feature,13.521351489904,52.477678882211244,Grünanlage,Traberweg zw. Lehndorffstr. u. Eginhardstr.,,3740.88,695.76,5.3767
Feature,13.527483027114453,52.56137264705208,Grünanlage,Zu den Krugwiesen / V.v.Gogh-Str.,,29400.64,1206.74,24.3636
Feature,13.527987500197558,52.56573877960576,Grünanlage,"Biesenbrower Str. 58-72, Welsestr. 37-39",,1561.17,269.41,5.7947
Feature,13.476144412781581,52.526340118593694,Grünanlage,Paul-Junius-Str. 50-64,,3043.1,433.08,7.0267
Feature,13.509893775374808,52.578706799239086,Grünanlage,Grünzug zwischen Hagenower Ring  u.,Schweriner Ring,8843.59,951.34,9.2959
Feature,13.480082823307072,52.57869149867124,Grünanlage,Malchow Dorfstr. 36-38,,789.04,425.83,1.8529
Feature,13.505876747867529,52.500023813214945,Grünanlage,Volkradstr. 22-32 / Passage / hochwertig,Premium-Anlage,3287.46,432.3,7.6045
