type,coordinates long,coordinates lat,category,name,info
Point,13.3989537,52.5463985,Picknicktisch,Picknicktisch,
Point,13.3890286,52.5464614,Picknicktisch,Picknicktisch,
Point,13.1483785,52.4537703,Picknicktisch,Picknicktisch,
Point,13.499061,52.4199963,Picknicktisch,Picknicktisch,
Point,13.5298433,52.5000367,Picknicktisch,Picknicktisch,
Point,13.3569968,52.5915757,Picknicktisch,Picknicktisch,
Point,13.4487107,52.4531034,Picknicktisch,Picknicktisch,
Point,13.633508,52.4519618,Picknicktisch,Picknicktisch,
Point,13.4381361,52.4468384,Picknicktisch,Picknicktisch,
Point,13.5887668,52.4447972,Picknicktisch,Picknicktisch,
Point,13.3009378,52.6432294,Picknicktisch,Picknicktisch,
Point,13.5267524,52.5080817,Picknicktisch,Picknicktisch,
Point,13.5267926,52.5080507,Picknicktisch,Picknicktisch,
Point,13.1880926,52.5121448,Picknicktisch,Picknicktisch,
Point,13.1148279,52.4599381,Picknicktisch,Picknicktisch,
Point,13.215593,52.5410959,Picknicktisch,Picknicktisch,
Point,13.5028304,52.6234154,Picknicktisch,Picknicktisch,
Point,13.494916,52.4678698,Picknicktisch,Picknicktisch,
Point,13.2100399,52.5391215,Picknicktisch,Picknicktisch,
Point,13.4219377,52.5317243,Picknicktisch,Picknicktisch,
Point,13.6045593,52.5433534,Picknicktisch,Picknicktisch,
Point,13.6045127,52.5433504,Picknicktisch,Picknicktisch,
Point,13.2151951,52.5393889,Picknicktisch,Picknicktisch,
Point,13.3365677,52.4477867,Picknicktisch,Picknicktisch,
Point,13.3365281,52.4477989,Picknicktisch,Picknicktisch,
Point,13.3365185,52.4477799,Picknicktisch,Picknicktisch,
Point,13.338222,52.509346,Picknicktisch,Picknicktisch,
Point,13.3384104,52.5093472,Picknicktisch,Picknicktisch,
Point,13.4412203,52.4482031,Picknicktisch,Picknicktisch,
Point,13.6305018,52.4455734,Picknicktisch,Picknicktisch,
Point,13.6305066,52.4456072,Picknicktisch,Picknicktisch,
Point,13.3640881,52.4236834,Picknicktisch,Picknicktisch,
Point,13.4512113,52.4410748,Picknicktisch,Picknicktisch,
Point,13.4794103,52.5152235,Picknicktisch,Picknicktisch,
Point,13.481159,52.557058,Picknicktisch,Picknicktisch,
Point,13.480741,52.5574803,Picknicktisch,Picknicktisch,
Point,13.5793825,52.4624936,Picknicktisch,Picknicktisch,
Point,13.5276811,52.4785754,Picknicktisch,Picknicktisch,
Point,13.4848859,52.4975966,Picknicktisch,Picknicktisch,
Point,13.5319283,52.4126485,Picknicktisch,Picknicktisch,
Point,13.5318718,52.4126524,Picknicktisch,Picknicktisch,
Point,13.5048359,52.4935363,Picknicktisch,Picknicktisch,
Point,13.4215527,52.5489122,Picknicktisch,Picknicktisch,
Point,13.4216004,52.5488569,Picknicktisch,Picknicktisch,
Point,13.4215469,52.5488388,Picknicktisch,Picknicktisch,
Point,13.3628225,52.549587,Picknicktisch,Picknicktisch,
Point,13.3918396,52.5540173,Picknicktisch,Picknicktisch,
Point,13.456431,52.5029255,Picknicktisch,Picknicktisch,
Point,13.422239,52.5495563,Picknicktisch,Picknicktisch,
Point,13.4223617,52.5495838,Picknicktisch,Picknicktisch,
Point,13.4229895,52.5493157,Picknicktisch,Picknicktisch,
