type,coordinates long,coordinates lat,category,name,info,aktualisiert
Point,13.2815772,52.5449824,Sitzbank,Sitzbank,,2026-07-15
Point,13.2817663,52.5449873,Sitzbank,Sitzbank,,2026-07-15
Point,13.2818266,52.5449832,Sitzbank,Sitzbank,,2026-07-15
Point,13.4980648,52.6179096,Sitzbank,Sitzbank,,2026-07-15
Point,13.4980246,52.6178994,Sitzbank,Sitzbank,,2026-07-15
Point,13.4883336,52.6143392,Sitzbank,Sitzbank,,2026-07-15
Point,13.488316,52.6143204,Sitzbank,Sitzbank,,2026-07-15
Point,13.4881584,52.6141789,Sitzbank,Sitzbank,,2026-07-15
Point,13.4881416,52.6141646,Sitzbank,Sitzbank,,2026-07-15
Point,13.4880436,52.6140801,Sitzbank,Sitzbank,,2026-07-15
Point,13.488026,52.6140628,Sitzbank,Sitzbank,,2026-07-15
Point,13.4880092,52.6140486,Sitzbank,Sitzbank,,2026-07-15
Point,13.4877921,52.6138598,Sitzbank,Sitzbank,,2026-07-15
Point,13.4877737,52.6138435,Sitzbank,Sitzbank,,2026-07-15
Point,13.4883504,52.6140496,Sitzbank,Sitzbank,,2026-07-15
Point,13.4883319,52.6140328,Sitzbank,Sitzbank,,2026-07-15
Point,13.4885297,52.6142089,Sitzbank,Sitzbank,,2026-07-15
Point,13.4885088,52.6141916,Sitzbank,Sitzbank,,2026-07-15
Point,13.4826271,52.6211923,Sitzbank,Sitzbank,,2026-07-15
Point,13.4901605,52.6137223,Sitzbank,Sitzbank,,2026-07-15
Point,13.4901434,52.6137062,Sitzbank,Sitzbank,,2026-07-15
Point,13.4900533,52.6136244,Sitzbank,Sitzbank,,2026-07-15
Point,13.4900325,52.6136071,Sitzbank,Sitzbank,,2026-07-15
Point,13.470697,52.6187856,Sitzbank,Sitzbank,,2026-07-15
Point,13.4706606,52.6187777,Sitzbank,Sitzbank,,2026-07-15
Point,13.4705866,52.6188151,Sitzbank,Sitzbank,,2026-07-15
Point,13.4705895,52.618841,Sitzbank,Sitzbank,,2026-07-15
Point,13.4706919,52.6187316,Sitzbank,Sitzbank,,2026-07-15
Point,13.1755958,52.5199805,Sitzbank,Sitzbank,,2026-07-15
Point,13.1754435,52.5198365,Sitzbank,Sitzbank,,2026-07-15
Point,13.1756003,52.5197787,Sitzbank,Sitzbank,,2026-07-15
Point,13.4722487,52.5539776,Sitzbank,Sitzbank,,2026-07-15
Point,13.4722131,52.5539603,Sitzbank,Sitzbank,,2026-07-15
Point,13.4803761,52.5573493,Sitzbank,Sitzbank,,2026-07-15
Point,13.4803985,52.5573256,Sitzbank,Sitzbank,,2026-07-15
Point,13.4804932,52.5575169,Sitzbank,Sitzbank,,2026-07-15
Point,13.4804503,52.5575107,Sitzbank,Sitzbank,,2026-07-15
Point,13.4808315,52.5573667,Sitzbank,Sitzbank,,2026-07-15
Point,13.480836,52.5573434,Sitzbank,Sitzbank,,2026-07-15
Point,13.4807063,52.5572467,Sitzbank,Sitzbank,,2026-07-15
Point,13.4806657,52.5572419,Sitzbank,Sitzbank,,2026-07-15
Point,13.4812773,52.5572087,Sitzbank,Sitzbank,,2026-07-15
Point,13.4812637,52.5571889,Sitzbank,Sitzbank,,2026-07-15
Point,13.4812196,52.5575404,Sitzbank,Sitzbank,,2026-07-15
Point,13.4811824,52.5575527,Sitzbank,Sitzbank,,2026-07-15
Point,13.4722335,52.5540271,Sitzbank,Sitzbank,,2026-07-15
Point,13.472196,52.5540746,Sitzbank,Sitzbank,,2026-07-15
Point,13.4721928,52.5540465,Sitzbank,Sitzbank,,2026-07-15
Point,13.4762951,52.5548223,Sitzbank,Sitzbank,,2026-07-15
Point,13.4763491,52.5548269,Sitzbank,Sitzbank,,2026-07-15
Point,13.4767551,52.5562484,Sitzbank,Sitzbank,,2026-07-15
Point,13.4767517,52.5562666,Sitzbank,Sitzbank,,2026-07-15
Point,13.4838718,52.5257028,Sitzbank,Sitzbank,,2026-07-15
Point,13.4837293,52.5258232,Sitzbank,Sitzbank,,2026-07-15
Point,13.4837304,52.5258594,Sitzbank,Sitzbank,,2026-07-15
Point,13.5728835,52.5428605,Sitzbank,Sitzbank,,2026-07-15
Point,13.5729291,52.5428674,Sitzbank,Sitzbank,,2026-07-15
Point,13.5730015,52.5428625,Sitzbank,Sitzbank,,2026-07-15
Point,13.5715947,52.5443948,Sitzbank,Sitzbank,,2026-07-15
Point,13.3348584,52.4471609,Sitzbank,Sitzbank,,2026-07-15
Point,13.3353125,52.4473894,Sitzbank,Sitzbank,,2026-07-15
Point,13.3307856,52.4486826,Sitzbank,Sitzbank,,2026-07-15
Point,13.3302585,52.447881,Sitzbank,Sitzbank,,2026-07-15
Point,13.3299298,52.4479505,Sitzbank,Sitzbank,,2026-07-15
Point,13.3267825,52.4487913,Sitzbank,Sitzbank,,2026-07-15
Point,13.3332549,52.4482013,Sitzbank,Sitzbank,,2026-07-15
Point,13.3334739,52.4484109,Sitzbank,Sitzbank,,2026-07-15
Point,13.3335569,52.4485166,Sitzbank,Sitzbank,,2026-07-15
Point,13.3417474,52.4553276,Sitzbank,Sitzbank,,2026-07-15
Point,13.3429669,52.4556972,Sitzbank,Sitzbank,,2026-07-15
Point,13.3429941,52.4561762,Sitzbank,Sitzbank,,2026-07-15
Point,13.3423812,52.4572545,Sitzbank,Sitzbank,,2026-07-15
Point,13.3435349,52.4577351,Sitzbank,Sitzbank,,2026-07-15
Point,13.3439058,52.4577598,Sitzbank,Sitzbank,,2026-07-15
Point,13.3449947,52.4587312,Sitzbank,Sitzbank,,2026-07-15
Point,13.3460093,52.4582648,Sitzbank,Sitzbank,,2026-07-15
Point,13.3467417,52.4560014,Sitzbank,Sitzbank,,2026-07-15
Point,13.3469008,52.4567665,Sitzbank,Sitzbank,,2026-07-15
Point,13.2827646,52.4761355,Sitzbank,Sitzbank,,2026-07-15
Point,13.2827832,52.4761594,Sitzbank,Sitzbank,,2026-07-15
Point,13.2827905,52.4761786,Sitzbank,Sitzbank,,2026-07-15
Point,13.2854013,52.4799896,Sitzbank,Sitzbank,,2026-07-15
Point,13.2853055,52.4792246,Sitzbank,Sitzbank,,2026-07-15
Point,13.2850765,52.4792163,Sitzbank,Sitzbank,,2026-07-15
Point,13.2893615,52.4821417,Sitzbank,Sitzbank,,2026-07-15
Point,13.2915547,52.4823396,Sitzbank,Sitzbank,,2026-07-15
Point,13.4267681,52.5597617,Sitzbank,Sitzbank,,2026-07-15
Point,13.4269208,52.559696,Sitzbank,Sitzbank,,2026-07-15
Point,13.4226978,52.5607788,Sitzbank,Sitzbank,,2026-07-15
Point,13.4225763,52.5607691,Sitzbank,Sitzbank,,2026-07-15
Point,13.4225101,52.5607625,Sitzbank,Sitzbank,,2026-07-15
Point,13.4248361,52.5605383,Sitzbank,Sitzbank,,2026-07-15
Point,13.4248758,52.5605412,Sitzbank,Sitzbank,,2026-07-15
Point,13.4300342,52.421132,Sitzbank,Sitzbank,,2026-07-15
Point,13.43549,52.5484746,Sitzbank,Sitzbank,,2026-07-15
Point,13.3836178,52.4190314,Sitzbank,Sitzbank,,2026-07-15
Point,13.3841118,52.418953,Sitzbank,Sitzbank,,2026-07-15
Point,13.4536789,52.4505028,Sitzbank,Sitzbank,,2026-07-15
Point,13.4224132,52.463185,Sitzbank,Sitzbank,,2026-07-15
Point,13.4224867,52.4631926,Sitzbank,Sitzbank,,2026-07-15
Point,13.4225258,52.4630522,Sitzbank,Sitzbank,,2026-07-15
Point,13.4221546,52.4627877,Sitzbank,Sitzbank,,2026-07-15
Point,13.4221125,52.4627967,Sitzbank,Sitzbank,,2026-07-15
Point,13.4074791,52.4813093,Sitzbank,Sitzbank,,2026-07-15
Point,13.3880284,52.4315371,Sitzbank,Sitzbank,,2026-07-15
Point,13.3764996,52.4538967,Sitzbank,Sitzbank,,2026-07-15
Point,13.3764459,52.4539404,Sitzbank,Sitzbank,,2026-07-15
Point,13.3764635,52.4540366,Sitzbank,Sitzbank,,2026-07-15
Point,13.376245,52.4539968,Sitzbank,Sitzbank,,2026-07-15
Point,13.3761541,52.4539569,Sitzbank,Sitzbank,,2026-07-15
Point,13.3760313,52.4538918,Sitzbank,Sitzbank,,2026-07-15
Point,13.3766302,52.4537041,Sitzbank,Sitzbank,,2026-07-15
Point,13.3766208,52.4536771,Sitzbank,Sitzbank,,2026-07-15
Point,13.3763821,52.4535333,Sitzbank,Sitzbank,,2026-07-15
Point,13.3758902,52.4537841,Sitzbank,Sitzbank,,2026-07-15
Point,13.3759417,52.4534111,Sitzbank,Sitzbank,,2026-07-15
Point,13.3751536,52.4532236,Sitzbank,Sitzbank,,2026-07-15
Point,13.3752179,52.4531212,Sitzbank,Sitzbank,,2026-07-15
Point,13.3640823,52.4604421,Sitzbank,Sitzbank,,2026-07-15
Point,13.3642053,52.460474,Sitzbank,Sitzbank,,2026-07-15
Point,13.3642008,52.460438,Sitzbank,Sitzbank,,2026-07-15
Point,13.364238,52.4605545,Sitzbank,Sitzbank,,2026-07-15
Point,13.3640716,52.4605627,Sitzbank,Sitzbank,,2026-07-15
Point,13.3640778,52.4606521,Sitzbank,Sitzbank,,2026-07-15
Point,13.3642447,52.4606446,Sitzbank,Sitzbank,,2026-07-15
Point,13.4081116,52.4814943,Sitzbank,Sitzbank,,2026-07-15
Point,13.4083257,52.4817001,Sitzbank,Sitzbank,,2026-07-15
Point,13.408517,52.4816271,Sitzbank,Sitzbank,,2026-07-15
Point,13.4085138,52.4813787,Sitzbank,Sitzbank,,2026-07-15
Point,13.4184834,52.5821494,Sitzbank,Sitzbank,,2026-07-15
Point,13.4184471,52.5821392,Sitzbank,Sitzbank,,2026-07-15
Point,13.361944,52.4795509,Sitzbank,Sitzbank,,2026-07-15
Point,13.3619435,52.4795161,Sitzbank,Sitzbank,,2026-07-15
Point,13.3618108,52.4794202,Sitzbank,Sitzbank,,2026-07-15
Point,13.3617738,52.479421,Sitzbank,Sitzbank,,2026-07-15
Point,13.3618883,52.4792918,Sitzbank,Sitzbank,,2026-07-15
Point,13.424788,52.4843445,Sitzbank,Sitzbank,,2026-07-15
Point,13.4250236,52.4825869,Sitzbank,Sitzbank,,2026-07-15
Point,13.4250297,52.4830733,Sitzbank,Sitzbank,,2026-07-15
Point,13.4250286,52.483618,Sitzbank,Sitzbank,,2026-07-15
Point,13.4246071,52.4848402,Sitzbank,Sitzbank,,2026-07-15
Point,13.3221264,52.4149721,Sitzbank,Sitzbank,,2026-07-15
Point,13.4031661,52.5115793,Sitzbank,Sitzbank,,2026-07-15
Point,13.4031278,52.5116191,Sitzbank,Sitzbank,,2026-07-15
Point,13.4032033,52.5115463,Sitzbank,Sitzbank,,2026-07-15
Point,13.452254,52.4578198,Sitzbank,Sitzbank,,2026-07-15
Point,13.4523083,52.4578344,Sitzbank,Sitzbank,,2026-07-15
Point,13.2475857,52.5444338,Sitzbank,Sitzbank,,2026-07-15
Point,13.2475578,52.5444331,Sitzbank,Sitzbank,,2026-07-15
Point,13.3490188,52.5655028,Sitzbank,Sitzbank,,2026-07-15
Point,13.3842933,52.5377605,Sitzbank,Sitzbank,,2026-07-15
Point,13.3842583,52.5377775,Sitzbank,Sitzbank,,2026-07-15
Point,13.3840496,52.5376593,Sitzbank,Sitzbank,,2026-07-15
Point,13.3841852,52.5376034,Sitzbank,Sitzbank,,2026-07-15
Point,13.3843237,52.5375422,Sitzbank,Sitzbank,,2026-07-15
Point,13.3622533,52.4248457,Sitzbank,Sitzbank,,2026-07-15
Point,13.3622606,52.424866,Sitzbank,Sitzbank,,2026-07-15
Point,13.4079546,52.559006,Sitzbank,Sitzbank,,2026-07-15
Point,13.4079494,52.5585169,Sitzbank,Sitzbank,,2026-07-15
Point,13.4529424,52.4584156,Sitzbank,Sitzbank,,2026-07-15
Point,13.4528991,52.4584755,Sitzbank,Sitzbank,,2026-07-15
Point,13.4528085,52.4585925,Sitzbank,Sitzbank,,2026-07-15
Point,13.4527671,52.4586461,Sitzbank,Sitzbank,,2026-07-15
Point,13.4530802,52.4586091,Sitzbank,Sitzbank,,2026-07-15
Point,13.4529502,52.4587585,Sitzbank,Sitzbank,,2026-07-15
Point,13.4530142,52.4586812,Sitzbank,Sitzbank,,2026-07-15
Point,13.4528467,52.458898,Sitzbank,Sitzbank,,2026-07-15
Point,13.4527167,52.4588936,Sitzbank,Sitzbank,,2026-07-15
Point,13.4528887,52.4588787,Sitzbank,Sitzbank,,2026-07-15
Point,13.4528027,52.4589074,Sitzbank,Sitzbank,,2026-07-15
Point,13.4527574,52.4589047,Sitzbank,Sitzbank,,2026-07-15
Point,13.4531132,52.4585586,Sitzbank,Sitzbank,,2026-07-15
Point,13.4531384,52.4585251,Sitzbank,Sitzbank,,2026-07-15
Point,13.4531798,52.4584767,Sitzbank,Sitzbank,,2026-07-15
Point,13.4536048,52.4577191,Sitzbank,Sitzbank,,2026-07-15
Point,13.4537057,52.4575851,Sitzbank,Sitzbank,,2026-07-15
Point,13.453804,52.4574618,Sitzbank,Sitzbank,,2026-07-15
Point,13.5069155,52.4933522,Sitzbank,Sitzbank,,2026-07-15
Point,13.5068546,52.4932021,Sitzbank,Sitzbank,,2026-07-15
Point,13.5061504,52.493142,Sitzbank,Sitzbank,,2026-07-15
Point,13.605004,52.4529492,Sitzbank,Sitzbank,,2026-07-15
Point,13.6050486,52.4528697,Sitzbank,Sitzbank,,2026-07-15
Point,13.6049632,52.452853,Sitzbank,Sitzbank,,2026-07-15
Point,13.5791758,52.4625404,Sitzbank,Sitzbank,,2026-07-15
Point,13.5792156,52.4625462,Sitzbank,Sitzbank,,2026-07-15
Point,13.5792184,52.462253,Sitzbank,Sitzbank,,2026-07-15
Point,13.5822624,52.4631946,Sitzbank,Sitzbank,,2026-07-15
Point,13.3790158,52.527421,Sitzbank,Sitzbank,,2026-07-15
Point,13.3790275,52.5273487,Sitzbank,Sitzbank,,2026-07-15
Point,13.3790395,52.5272779,Sitzbank,Sitzbank,,2026-07-15
Point,13.3790502,52.527206,Sitzbank,Sitzbank,,2026-07-15
Point,13.3790033,52.5274901,Sitzbank,Sitzbank,,2026-07-15
Point,13.564864,52.5190343,Sitzbank,Sitzbank,,2026-07-15
Point,13.6139726,52.4985432,Sitzbank,Sitzbank,,2026-07-15
Point,13.6137956,52.4986992,Sitzbank,Sitzbank,,2026-07-15
Point,13.3343421,52.4321556,Sitzbank,Sitzbank,,2026-07-15
Point,13.3344645,52.432059,Sitzbank,Sitzbank,,2026-07-15
Point,13.3341494,52.4320498,Sitzbank,Sitzbank,,2026-07-15
Point,13.3339522,52.4319011,Sitzbank,Sitzbank,,2026-07-15
Point,13.3625643,52.5495032,Sitzbank,Sitzbank,,2026-07-15
Point,13.4856301,52.5174965,Sitzbank,Sitzbank,,2026-07-15
Point,13.3828051,52.542002,Sitzbank,Sitzbank,,2026-07-15
Point,13.4784665,52.5178326,Sitzbank,Sitzbank,,2026-07-15
Point,13.478423,52.5178277,Sitzbank,Sitzbank,,2026-07-15
Point,13.4783778,52.5177059,Sitzbank,Sitzbank,,2026-07-15
Point,13.4783691,52.5177349,Sitzbank,Sitzbank,,2026-07-15
Point,13.4783644,52.5177573,Sitzbank,Sitzbank,,2026-07-15
Point,13.4725936,52.5255395,Sitzbank,Sitzbank,,2026-07-15
Point,13.4760274,52.5250158,Sitzbank,Sitzbank,,2026-07-15
Point,13.4760878,52.5250158,Sitzbank,Sitzbank,,2026-07-15
Point,13.4785492,52.5267368,Sitzbank,Sitzbank,,2026-07-15
Point,13.478496,52.526739,Sitzbank,Sitzbank,,2026-07-15
Point,13.4761483,52.52497,Sitzbank,Sitzbank,,2026-07-15
Point,13.4761506,52.5249357,Sitzbank,Sitzbank,,2026-07-15
Point,13.4767088,52.5263091,Sitzbank,Sitzbank,,2026-07-15
Point,13.4763544,52.5262418,Sitzbank,Sitzbank,,2026-07-15
Point,13.4762117,52.5261188,Sitzbank,Sitzbank,,2026-07-15
Point,13.4762516,52.526106,Sitzbank,Sitzbank,,2026-07-15
Point,13.4764031,52.5260716,Sitzbank,Sitzbank,,2026-07-15
Point,13.4764761,52.5260583,Sitzbank,Sitzbank,,2026-07-15
Point,13.475995,52.5260318,Sitzbank,Sitzbank,,2026-07-15
Point,13.4760084,52.5260106,Sitzbank,Sitzbank,,2026-07-15
Point,13.3234234,52.4456217,Sitzbank,Sitzbank,,2026-07-15
Point,13.325069,52.4481377,Sitzbank,Sitzbank,,2026-07-15
Point,13.3245426,52.4479982,Sitzbank,Sitzbank,,2026-07-15
Point,13.4264259,52.4766135,Sitzbank,Sitzbank,,2026-07-15
Point,13.4984582,52.539934,Sitzbank,Sitzbank,,2026-07-15
Point,13.4986217,52.5399386,Sitzbank,Sitzbank,,2026-07-15
Point,13.4986376,52.5398555,Sitzbank,Sitzbank,,2026-07-15
Point,13.3530648,52.5051838,Sitzbank,Sitzbank,,2026-07-15
Point,13.353015,52.5051613,Sitzbank,Sitzbank,,2026-07-15
Point,13.3529711,52.5051268,Sitzbank,Sitzbank,,2026-07-15
Point,13.3529233,52.5050899,Sitzbank,Sitzbank,,2026-07-15
Point,13.3345833,52.4234228,Sitzbank,Sitzbank,,2026-07-15
Point,13.335262,52.4241171,Sitzbank,Sitzbank,,2026-07-15
Point,13.3356052,52.4237231,Sitzbank,Sitzbank,,2026-07-15
Point,13.3353355,52.4229941,Sitzbank,Sitzbank,,2026-07-15
Point,13.3351801,52.4230604,Sitzbank,Sitzbank,,2026-07-15
Point,13.3352024,52.4230417,Sitzbank,Sitzbank,,2026-07-15
Point,13.3358017,52.4230084,Sitzbank,Sitzbank,,2026-07-15
Point,13.3358891,52.4230297,Sitzbank,Sitzbank,,2026-07-15
Point,13.3359482,52.4230003,Sitzbank,Sitzbank,,2026-07-15
Point,13.3789009,52.5424743,Sitzbank,Sitzbank,,2026-07-15
Point,13.4950049,52.6333663,Sitzbank,Sitzbank,,2026-07-15
Point,13.322612,52.4464058,Sitzbank,Sitzbank,,2026-07-15
Point,13.322692,52.4463134,Sitzbank,Sitzbank,,2026-07-15
Point,13.3168004,52.4669487,Sitzbank,Sitzbank,,2026-07-15
Point,13.3167179,52.4669371,Sitzbank,Sitzbank,,2026-07-15
Point,13.3123281,52.4738359,Sitzbank,Sitzbank,,2026-07-15
Point,13.3123279,52.4738463,Sitzbank,Sitzbank,,2026-07-15
Point,13.316624,52.4818789,Sitzbank,Sitzbank,,2026-07-15
Point,13.3166251,52.4818467,Sitzbank,Sitzbank,,2026-07-15
Point,13.3166114,52.4817309,Sitzbank,Sitzbank,,2026-07-15
Point,13.3166073,52.4817009,Sitzbank,Sitzbank,,2026-07-15
Point,13.3166079,52.4816688,Sitzbank,Sitzbank,,2026-07-15
Point,13.3165166,52.4816619,Sitzbank,Sitzbank,,2026-07-15
Point,13.3164733,52.4817114,Sitzbank,Sitzbank,,2026-07-15
Point,13.3469801,52.4675249,Sitzbank,Sitzbank,,2026-07-15
Point,13.5355433,52.5079914,Sitzbank,Sitzbank,,2026-07-15
Point,13.5353938,52.5078878,Sitzbank,Sitzbank,,2026-07-15
Point,13.5353145,52.5081112,Sitzbank,Sitzbank,,2026-07-15
Point,13.2479327,52.4900128,Sitzbank,Sitzbank,,2026-07-15
Point,13.2539575,52.491854,Sitzbank,Sitzbank,,2026-07-15
Point,13.3047731,52.467866,Sitzbank,Sitzbank,,2026-07-15
Point,13.3744363,52.5235852,Sitzbank,Sitzbank,,2026-07-15
Point,13.3744879,52.5236311,Sitzbank,Sitzbank,,2026-07-15
Point,13.3744777,52.5236256,Sitzbank,Sitzbank,,2026-07-15
Point,13.3745415,52.5236734,Sitzbank,Sitzbank,,2026-07-15
Point,13.3745647,52.5236955,Sitzbank,Sitzbank,,2026-07-15
Point,13.3745575,52.5236812,Sitzbank,Sitzbank,,2026-07-15
Point,13.3746048,52.5237265,Sitzbank,Sitzbank,,2026-07-15
Point,13.3606177,52.5482527,Sitzbank,Sitzbank,,2026-07-15
Point,13.3606469,52.5482369,Sitzbank,Sitzbank,,2026-07-15
Point,13.3606831,52.5482178,Sitzbank,Sitzbank,,2026-07-15
Point,13.3600887,52.5479088,Sitzbank,Sitzbank,,2026-07-15
Point,13.3601236,52.5478895,Sitzbank,Sitzbank,,2026-07-15
Point,13.3601542,52.5478746,Sitzbank,Sitzbank,,2026-07-15
Point,13.4483042,52.5173676,Sitzbank,Sitzbank,,2026-07-15
Point,13.4482607,52.5173604,Sitzbank,Sitzbank,,2026-07-15
Point,13.4483419,52.5173762,Sitzbank,Sitzbank,,2026-07-15
Point,13.4486992,52.5174753,Sitzbank,Sitzbank,,2026-07-15
Point,13.4705875,52.4881911,Sitzbank,Sitzbank,,2026-07-15
Point,13.4694963,52.5033578,Sitzbank,Sitzbank,,2026-07-15
Point,13.4446979,52.4903057,Sitzbank,Sitzbank,,2026-07-15
Point,13.4446336,52.4903051,Sitzbank,Sitzbank,,2026-07-15
Point,13.4448812,52.4901608,Sitzbank,Sitzbank,,2026-07-15
Point,13.4449651,52.4901488,Sitzbank,Sitzbank,,2026-07-15
Point,13.1989481,52.4780299,Sitzbank,Sitzbank,,2026-07-15
Point,13.2074062,52.4800424,Sitzbank,Sitzbank,,2026-07-15
Point,13.2073724,52.4800155,Sitzbank,Sitzbank,,2026-07-15
Point,13.2754291,52.5083966,Sitzbank,Unser Sandmännchen,,2026-07-15
Point,13.3094562,52.4678783,Sitzbank,Sitzbank,,2026-07-15
Point,13.3094797,52.4678623,Sitzbank,Sitzbank,,2026-07-15
Point,13.3093971,52.4680387,Sitzbank,Sitzbank,,2026-07-15
Point,13.3093334,52.4678054,Sitzbank,Sitzbank,,2026-07-15
Point,13.3093334,52.4677629,Sitzbank,Sitzbank,,2026-07-15
Point,13.5765354,52.4547991,Sitzbank,Sitzbank,,2026-07-15
Point,13.1576275,52.4356919,Sitzbank,Sitzbank,,2026-07-15
Point,13.1566435,52.4381822,Sitzbank,Sitzbank,,2026-07-15
Point,13.3695401,52.5144676,Sitzbank,Sitzbank,,2026-07-15
Point,13.3694848,52.51443,Sitzbank,Sitzbank,,2026-07-15
Point,13.3689125,52.514952,Sitzbank,Sitzbank,,2026-07-15
Point,13.3688486,52.5149267,Sitzbank,Sitzbank,,2026-07-15
Point,13.368789,52.5149001,Sitzbank,Sitzbank,,2026-07-15
Point,13.3687305,52.5148561,Sitzbank,Sitzbank,,2026-07-15
Point,13.3686347,52.51463,Sitzbank,Sitzbank,,2026-07-15
Point,13.3686591,52.5145685,Sitzbank,Sitzbank,,2026-07-15
Point,13.3686442,52.5147473,Sitzbank,Sitzbank,,2026-07-15
Point,13.5710796,52.554398,Sitzbank,Sitzbank,,2026-07-15
Point,13.5710327,52.5544023,Sitzbank,Sitzbank,,2026-07-15
Point,13.4846806,52.4976886,Sitzbank,Sitzbank,,2026-07-15
Point,13.4384588,52.5233517,Sitzbank,Sitzbank,,2026-07-15
Point,13.1859002,52.4469912,Sitzbank,Sitzbank,,2026-07-15
Point,13.1893974,52.4340238,Sitzbank,Sitzbank,,2026-07-15
Point,13.1893392,52.4340074,Sitzbank,Sitzbank,,2026-07-15
Point,13.1870821,52.4419606,Sitzbank,Sitzbank,,2026-07-15
Point,13.1972156,52.5690082,Sitzbank,Sitzbank,,2026-07-15
Point,13.1935165,52.5686295,Sitzbank,Sitzbank,,2026-07-15
Point,13.1930783,52.5683575,Sitzbank,Sitzbank,,2026-07-15
Point,13.1932991,52.5684936,Sitzbank,Sitzbank,,2026-07-15
Point,13.1927119,52.5681322,Sitzbank,Sitzbank,,2026-07-15
Point,13.421873,52.4754016,Sitzbank,Sitzbank,,2026-07-15
Point,13.421903,52.4754136,Sitzbank,Sitzbank,,2026-07-15
Point,13.3570052,52.5433334,Sitzbank,Sitzbank,,2026-07-15
Point,13.3542034,52.5427629,Sitzbank,Sitzbank,,2026-07-15
Point,13.4113207,52.5428092,Sitzbank,Sitzbank,,2026-07-15
Point,13.4113643,52.5428175,Sitzbank,Sitzbank,,2026-07-15
Point,13.411452,52.5428336,Sitzbank,Sitzbank,,2026-07-15
Point,13.4114922,52.5428411,Sitzbank,Sitzbank,,2026-07-15
Point,13.4215263,52.4778576,Sitzbank,Sitzbank,,2026-07-15
Point,13.1600391,52.5226419,Sitzbank,Sitzbank,,2026-07-15
Point,13.4989677,52.4933943,Sitzbank,Sitzbank,,2026-07-15
Point,13.4992396,52.4934519,Sitzbank,Sitzbank,,2026-07-15
Point,13.2632969,52.4877205,Sitzbank,Sitzbank,,2026-07-15
Point,13.2633707,52.4877689,Sitzbank,Sitzbank,,2026-07-15
Point,13.2399956,52.5963149,Sitzbank,Sitzbank,,2026-07-15
Point,13.2286855,52.5963168,Sitzbank,Sitzbank,,2026-07-15
Point,13.5330438,52.4127151,Sitzbank,Sitzbank,,2026-07-15
Point,13.5333127,52.4126789,Sitzbank,Sitzbank,,2026-07-15
Point,13.5333701,52.4126038,Sitzbank,Sitzbank,,2026-07-15
Point,13.5337951,52.4126136,Sitzbank,Sitzbank,,2026-07-15
Point,13.5342034,52.4125611,Sitzbank,Sitzbank,,2026-07-15
Point,13.5340332,52.4125832,Sitzbank,Sitzbank,,2026-07-15
Point,13.5344398,52.4125292,Sitzbank,Sitzbank,,2026-07-15
Point,13.5345868,52.4125101,Sitzbank,Sitzbank,,2026-07-15
Point,13.4200286,52.4832567,Sitzbank,Sitzbank,,2026-07-15
Point,13.4205084,52.4846934,Sitzbank,Sitzbank,,2026-07-15
Point,13.4206115,52.4852822,Sitzbank,Sitzbank,,2026-07-15
Point,13.4203481,52.4847865,Sitzbank,Sitzbank,,2026-07-15
Point,13.4206081,52.4852037,Sitzbank,Sitzbank,,2026-07-15
Point,13.4200183,52.483224,Sitzbank,Sitzbank,,2026-07-15
Point,13.4206098,52.4852399,Sitzbank,Sitzbank,,2026-07-15
Point,13.4186764,52.4849883,Sitzbank,Sitzbank,,2026-07-15
Point,13.4184968,52.4859915,Sitzbank,Sitzbank,,2026-07-15
Point,13.4195633,52.4848588,Sitzbank,Sitzbank,,2026-07-15
Point,13.4197551,52.4848551,Sitzbank,Sitzbank,,2026-07-15
Point,13.4196259,52.4823413,Sitzbank,Sitzbank,,2026-07-15
Point,13.4186042,52.4859791,Sitzbank,Sitzbank,,2026-07-15
Point,13.417576,52.486177,Sitzbank,Sitzbank,,2026-07-15
Point,13.4185461,52.4859857,Sitzbank,Sitzbank,,2026-07-15
Point,13.420408,52.484844,Sitzbank,Sitzbank,,2026-07-15
Point,13.4200067,52.4831929,Sitzbank,Sitzbank,,2026-07-15
Point,13.4176322,52.4808579,Sitzbank,Sitzbank,,2026-07-15
Point,13.4183962,52.4837686,Sitzbank,Sitzbank,,2026-07-15
Point,13.4186788,52.4842412,Sitzbank,Sitzbank,,2026-07-15
Point,13.4186173,52.484238,Sitzbank,Sitzbank,,2026-07-15
Point,13.418742,52.4844404,Sitzbank,Sitzbank,,2026-07-15
Point,13.4194931,52.4857588,Sitzbank,Sitzbank,,2026-07-15
Point,13.4196158,52.4857259,Sitzbank,Sitzbank,,2026-07-15
Point,13.285127,52.6139638,Sitzbank,Sitzbank,,2026-07-15
Point,13.5613253,52.4509268,Sitzbank,Sitzbank,,2026-07-15
Point,13.4050618,52.5281078,Sitzbank,Sitzbank,,2026-07-15
Point,13.4485202,52.4531033,Sitzbank,Sitzbank,,2026-07-15
Point,13.3800542,52.5401403,Sitzbank,Sitzbank,,2026-07-15
Point,13.3704418,52.5498163,Sitzbank,Sitzbank,,2026-07-15
Point,13.3711449,52.5518186,Sitzbank,Sitzbank,,2026-07-15
Point,13.3703435,52.5499823,Sitzbank,Sitzbank,,2026-07-15
Point,13.3684382,52.5499575,Sitzbank,Sitzbank,,2026-07-15
Point,13.3547337,52.5101864,Sitzbank,Sitzbank,,2026-07-15
