type,coordinates long,coordinates lat,category,name,info
Point,13.29941932,52.50456879,Brunnen,Spielbrunnen,Stuttgarter Platz / Leonhardtstraße
Point,13.4283463,52.52700362,Brunnen,Plansche Volkspark ,Volkspark Friedrichshain
Point,13.46638352,52.5050015,Brunnen,Plansche Annemirl-Bauer-Platz,Annemirl-Bauer-Platz
Point,13.39373601,52.50413189,Brunnen,Plansche Besselpark,Besselpark
Point,13.44136623,52.49483078,Brunnen,Plansche Görlitzer Park,Görlitzer Park
Point,13.4741021,52.53112151,Brunnen,Plansche beim Spielplatz im Fennpfuhlpark,Fennpfuhlpark
Point,13.55598855,52.54635954,Brunnen,MHP10 Plansche Freizeitforum,Victor-Klemperer-Platz
Point,13.555148,52.50583504,Brunnen,"MHP24 Plansche Stadtgarten Biesdorf  ""Zirkuszelt""",Elsterwerdaer Platz
Point,13.560716,52.56772004,Brunnen,MHP17 Plansche Marzahn West,Geraer Ring 32
Point,13.577058,52.54921804,Brunnen,MHP18 Plansche Marzahn Ost,Landsberger Allee / Hohensaatener Straße / Ringenwalder Straße
Point,13.42361551,52.51694369,Brunnen,"Singerstr., Plansche",Singerstraße
Point,13.42744571,52.52106343,Brunnen,Weydemeyerstr.,Weydemeyerstraße
Point,13.40241058,52.5319862,Brunnen,Volkspark am Weinbergsweg,Volkspark am Weinbergsweg
Point,13.38760264,52.53110538,Brunnen,Eichendorffstr. Wasserspielbereich (Invalidenstr.),Eichendorffstraße / Invalidenstraße
Point,13.33364189,52.54549297,Brunnen,Goethepark Spielplatz südl. d. Kreuzung (Dohnagesell),Goethepark / Dohnagesell
Point,13.432861,52.53688904,Brunnen,Plansche auf dem Spielberg im Thälmann-Park,Ernst-Thälmann-Park
Point,13.460917,52.55538904,Brunnen,Plansche Weißensee Park,Park am Weißen See
Point,13.489014,52.48135104,Brunnen,Plansche Plänterwald,Dammweg 1c
Point,13.433587,52.52910204,Brunnen,Volkspark Friedrichshain,Volkspark Friedrichshain
Point,13.474248,52.51298604,Brunnen,Frankfurter Allee 104-106,Frankfurter Allee 104-106
Point,13.466259,52.50450804,Brunnen,Annemirl Bauer Platz,Annemirl Bauer Platz
Point,13.472535,52.51535904,Brunnen,Schleidenplatz,Schleidenplatz
Point,13.461034,52.52004304,Brunnen,Forckenbeckplatz,Forckenbeckplatz
Point,13.445154,52.51016304,Brunnen,Wriezener Bhf / Rüdersdorfer Str,Wriezener Bhf / Rüdersdorfer Str
Point,13.378288,52.50276404,Brunnen,Mendelsson Bartholdy Park,Mendelsson Bartholdy Park
Point,13.405444,52.50539504,Brunnen,Waldeckpark,Waldeckpark
Point,13.452467,52.51628204,Brunnen,Frankfurter Tor,Frankfurter Tor
Point,13.464381,52.51058704,Brunnen,Wismarplatz,Wismarplatz
Point,13.38135,52.48968904,Brunnen,Viktoriapark,Viktoriapark
Point,13.426682,52.50485004,Brunnen,Mariannenplatz,Mariannenplatz
Point,13.416187,52.50300704,Brunnen,Oranienplatz,Oranienplatz
Point,13.435926,52.49786704,Brunnen,Görlitzer Park,Görlitzer Park
Point,13.444275,52.49787504,Brunnen,Cuvrystraße,Cuvrystraße
Point,13.44367846,52.51565627,Brunnen,Seefontäne Weberwiese,Teich Weberwiese
Point,13.43433198,52.52490075,Brunnen,Seefontäne Kleiner Teich Volkspark,Volkspark Friedrichshain
Point,13.43351325,52.52729366,Brunnen,Seefontäne Großer Teich Volkspark,Volkspark Friedrichshain
Point,13.44411237,52.49502472,Brunnen,Seefontäne Görli,Görlitzer Park
Point,13.38187708,52.48875777,Brunnen,Wasserfall Viktoriapark,Viktoriapark/ Kreuzbergstraße
Point,13.3831292,52.48767902,Brunnen,Wasserfall Wolfsschlucht,Viktoriapark
Point,13.43491066,52.52646217,Brunnen,Bachlauf Volkspark,Volkspark Friedrichshain
Point,13.44079261,52.49624774,Brunnen,Bachlauf Görli,Görlitzer Park
Point,13.47400013,52.52829908,Brunnen,Schwimm-Fontäine,Anton-Saefkow-Platz / Fennpfuhlplatz
Point,13.41829194,52.50581435,Brunnen,Fontänen im Engelbecken,Michaelkirchplatz 25
Point,13.39863515,52.51809739,Brunnen,Überlaufstein Lustgarten,Kupfergraben
Point,13.46275,52.55469404,Brunnen,Fontäne im Weißen See,Weißer See
Point,13.40188468,52.54628315,Brunnen,Wasserlauf Quellstein bis Becken Falkplatz,Falkplatz
Point,13.434583,52.53877804,Brunnen,Wasserfall am Teich im Thälmann-Park,Ernst-Thälmann-Park
Point,13.34806494,52.60189153,Brunnen,Schwimmfontäne,Seggeluchbecken 
Point,13.28961202,52.50924498,Brunnen,Kleine Kaskaden (einschließlich Rundbecken mit Fontäne),Lietzenseepark Nord / Wundtstraße
Point,13.28917354,52.50335253,Brunnen,Große Kaskade,Lietzenseepark Süd / Dernburgstraße
Point,13.31330761,52.49952446,Brunnen,Olivaer Platz Schmuckstein,Olivaer Platz
Point,13.33650166,52.50464257,Brunnen,"Weltkugelbrunnen ""Wasserklops""",Breitscheidplatz
Point,13.32868526,52.49319794,Brunnen,Gänselieselbrunnen,Nikolsburger Platz
Point,13.31524598,52.47311668,Brunnen,Siegfriedbrunnen (Rosslenkerbrunnen),Rüdesheimer Platz
Point,13.29132949,52.49671438,Brunnen,"Gorgobrunnen ""Medusa""",Henriettenplatz
Point,13.32702155,52.49850368,Brunnen,Brunnen-Stele,Fasanenplatz
Point,13.31355343,52.50189881,Brunnen,Wasserfontäne,Walter-Benjamin-Platz / Leibnizstraße
Point,13.32216099,52.51261732,Brunnen,Brunnenanlage mit 2 Becken und Fontänen,Ernst-Reuter-Platz
Point,13.29487282,52.51323227,Brunnen,Brunnenstelen,Knobelsdorffstraße / Wundtstraße / Kläre-Bloch-Platz
Point,13.33107338,52.50016518,Brunnen,Granitstelen mit Fontänen,Friedrich-Hollaender-Platz 
Point,13.3080258,52.50327661,Brunnen,St. Georg-Brunnen,Hindemithplatz
Point,13.42677581,52.52795209,Brunnen,Märchenbrunnen,"Volkspark Friedrichshain, "
Point,13.4130661,52.49208926,Brunnen,Wrangelbrunnen,Grimmstraße / Urbanstraße
Point,13.44008609,52.49626656,Brunnen,Schmuckgarten-Brunnen,Görlitzer Park
Point,13.43248653,52.49889806,Brunnen,Hausbrunnen im Görli,Görlitzer Park
Point,13.44425824,52.49781435,Brunnen,Cuvrybrunnen,Cuvrystraße
Point,13.3956833,52.48919564,Brunnen,Fünf-Wasser-Tiegel Brunnen,Marheinekeplatz
Point,13.40050118,52.49672665,Brunnen,Brunnenstein Altes Zollhaus,Carl-Herz-Ufer
Point,13.43947227,52.49830076,Brunnen,Straßenbrunnen Oppelner Straße,Oppelner Straße
Point,13.39140298,52.50381327,Brunnen,Wunschbrunnen Besselpark,Besselpark
Point,13.45739949,52.51569654,Brunnen,Frankfurter Allee Nr.13/15,Frankfurter Allee 13-15
Point,13.50653303,52.49381637,Brunnen,Kugelbrunnen,Dolgenseestraße 11-11a
Point,13.521855,52.50805304,Brunnen,Brunnen m. Sandsteinpl.,Charlottenstraße / Schloßachse
Point,13.486158,52.53526004,Brunnen,Findlingsbrunnen,Landsberger Allee 225-227
Point,13.565073,52.51036004,Brunnen,MHP22 Fontaine Schlosspark Biesdorf,Schlosspark Biesdorf
Point,13.595048,52.53898504,Brunnen,"MHP26 Zierbrunnen ""Wasserspiel Gut Hellersdorf""",Stadtplatz Gut Hellersdorf / Alt-Hellersdorf
Point,13.53947325,52.5275332,Brunnen,MHP03 Treppenbrunnen Generationen,Helene-Weigel-Platz 8
Point,13.569059,52.55307504,Brunnen,MHP05 Brunnen mit Findling,Karl-Holtz-Platz 1-4 
Point,13.562884,52.55462604,Brunnen,MHP08 Lindenbrunnen,Mehrower Allee 28 / Ludwig-Renn-Straße 58-60
Point,13.55523753,52.54642764,Brunnen,MHP09 Zierbrunnen ,Victor-Klemperer-Platz
Point,13.41479144,52.51330003,Brunnen,Neorenaissancebrunnen,Am Köllnischen Park / Rungestraße
Point,13.35266849,52.50500194,Brunnen,Kieselwaschbetonbrunnen,Lützowplatz 16
Point,13.36944134,52.5446786,Brunnen,Tanz auf dem Vulkan,Reinickendorfer Str. 110
Point,13.40823338,52.51679019,Brunnen,Trinkbrunnen beim Paddenwirt,Nikolaikirchplatz / Eiergasse
Point,13.40687542,52.51668901,Brunnen,Wappenbrunnen,Nikolaikirchplatz 14
Point,13.37893663,52.5160248,Brunnen,2 Historische Springbrunnen,Pariser Platz
Point,13.33091247,52.54974301,Brunnen,Rathenaubrunnen,Volkspark Rehberge
Point,13.4189541,52.51571747,Brunnen,Pfauenbrunnen,Holzmarktstraße 75
Point,13.39866026,52.54109852,Brunnen,Nilpferdbrunnen,Vinetaplatz
Point,13.4081744,52.52022859,Brunnen,Wasserkaskaden am Fernseturm,Panoramastraße 1a
Point,13.37496819,52.51205304,Brunnen,Lessingdenkmal,Gorßer Tiergarten
Point,13.38548549,52.51996862,Brunnen,Kleine Liebessäule,Dorothea-Schlegel-Platz
Point,13.36053252,52.50362521,Brunnen,Pferdetränke,Magdeburger Platz
Point,13.344229,52.52576843,Brunnen,Wasserspiele im Gartendemkmal,Kleiner Tiergarten 
Point,13.3701456,52.54049681,Brunnen,Brunnenschale Weddingplatz,Weddingplatz
Point,13.36608748,52.55761724,Brunnen,Wasserbecken Louise-Schröder-Platz,Louise-Schröder-Platz
Point,13.34233662,52.51702993,Brunnen,Wasserbecken Hansaplatz,Hansaplatz
Point,13.37633672,52.52938201,Brunnen,"Wasseranlage von Girot, Invalidenbrunnen, Mauerbrunnen",Invalidenpark
Point,13.41631,52.48314004,Brunnen,Brunnen mit Rosenspalier,Hasenheide
Point,13.43942,52.44724004,Brunnen,Fontänenbrunnen,Fulhamer Allee / Alt Britz 73
Point,13.47099,52.46740004,Brunnen,Märchenbrunnen,Von-der-Schulenburg-Park / Sonnenallee 297
Point,13.43935,52.44677004,Brunnen,Milchmädchen,Fulhamer Allee / Alt Britz 73
Point,13.408917,52.53183304,Brunnen,Froschkönig,Teutoburger Platz
Point,13.410417,52.55169404,Brunnen,Stillleben Bettinas Bank,Arnimplatz / Seelower Straße 8
Point,13.451083,52.54775004,Brunnen,Schmiedebankplatz ,Berliner Allee 28-32 / Bizetstraße 21-23
Point,13.485917,52.62127804,Brunnen,Chronisteneck,Achillesstraße / Beerbaumstraße
Point,13.418306,52.53394404,Brunnen,Löwenbrunnen Wasserturm,Wasserturmplatz / Rykestraße / Knaackstraße
Point,13.420917,52.60686104,Brunnen,Kissenbrunnen Hugenottenplatz,Hugenottenplatz
Point,13.444417,52.54247204,Brunnen,Drei Brunnenbecken ,Thomas Mann-Straße 14-18
Point,13.39825,52.57083304,Brunnen,Brunnen mit Säulen,Grabbeallee / Pankebrücke
Point,13.429389,52.54777804,Brunnen,Erich-Weinert-Str. / Prenzlauer Allee,Erich-Weinert-Straße / Ecke Prenzlauer Allee
Point,13.404556,52.54619404,Brunnen,Walrosse auf dem Falkplatz,Falkplatz
Point,13.415333,52.53186104,Brunnen,Paar in der Badewanne ,Mittelpromenade Metzer Straße
Point,13.420194,52.54275004,Brunnen,Bärenbrunnen,Helmholtzplatz / Raumerstraße
Point,13.28253949,52.58969727,Brunnen,Schinkelbrunnen,Alt-Tegel 2
Point,13.37058381,52.56366556,Brunnen,Blüttenbrunnen,Letteplatz
Point,13.28044347,52.62645089,Brunnen,Barbarossabrunnen,Paul-Poser-Platz
Point,13.32799428,52.5637812,Brunnen,Vier Wassertempel,Kurt-Schumacher-Platz
Point,13.35291837,52.59779509,Brunnen,Fontanebogen,Wihelmsruher Damm 142
Point,13.30889069,52.59819812,Brunnen,Wasserfall am Steinbergsee,Lange Ende 1
Point,13.21469947,52.56371038,Brunnen,Fontänenfeld,Goltzstrasse/ Mertensstrasse / Pepitapromenade
Point,13.26991276,52.53798817,Brunnen,Jugendplatzbrunnen,Jugendplatz
Point,13.3456128,52.44024349,Brunnen,Großer Springbrunnen,Bernkastler Platz
Point,13.25295181,52.43981319,Brunnen,Schöpfbrunnen,Friedhof Onkel-Tom-Straße 30
Point,13.25711588,52.43345273,Brunnen,Brunnenplastik,Martin-Buber-Straße / Kirchstraße
Point,13.34328154,52.43862671,Brunnen,Vier-Winde-Brunnen,Leonorenstraße 70
Point,13.32433442,52.46136426,Brunnen,Schalenbrunnen,Schildhornstraße / Schloßstraße
Point,13.29052134,52.42062049,Brunnen,Lindenbrunnen,Parkfriedhof Lichterfelde
Point,13.469539,52.49055704,Brunnen,Seerosenbecken  ,Treptower Park / Puschkinallee
Point,13.547337,52.43787004,Brunnen,Fontäne Marktplatz Adlershof,Dörpfeldstraße 46
Point,13.62439961,52.4511049,Brunnen,Nebelbrunnen Marktplatz Friedrichshagen,Bölschestraße 110-113
Point,13.468577,52.49142604,Brunnen,Wolf und Kranich,Treptower Park / Puschkinallee
Point,13.479348,52.48394504,Brunnen,Fischbrunnen Rathaus Treptow ,Bulgarische Staße. / Neue Krug Allee
Point,13.35773845,52.49758165,Brunnen,Dreierbrunnen,Schwerinstraße 14 
Point,13.32031511,52.47244468,Brunnen,Erikabrunnen,Adam-Kuckhoff-Platz
Point,13.35707791,52.48652544,Brunnen,Fontänen auf dem Stadtplatz (Lichtbrunnen),Kaiser-Wilhelm-Platz
Point,13.38619129,52.46587083,Brunnen,Schultze-Seehof-Brunnen,Alt-Tempelhof
Point,13.34927056,52.49213714,Brunnen,Kinderbrunnen,Barbarossaplatz
Point,13.37882404,52.4809687,Brunnen,Garten der Blumen und Wasserspiele,Park am Wolffring
Point,13.33514966,52.47567015,Brunnen,Sintflutbrunnen,Perelplatz / Lauterstraße
Point,13.36307307,52.49554669,Brunnen,Vier Straßenbrunnen,Steinmetzstraße / Alvenslebenstraße
Point,13.35492557,52.49815567,Brunnen,Kleiner Brunnen Nollendorfstraße,Nollendorfstraße
Point,13.36072649,52.48812029,Brunnen,Straßenbrunnen,Crellestraße / Helmstraße
Point,13.558713,52.565528,Brunnen,44,"An diesem Standort eines Berliner Straßenbrunnens befindet sich keine Pumpe, sondern eine Bodenklappe mit der für Straßenbrunnen charakteristischen Nummerierung."
Point,13.554908,52.555349,Brunnen,6,
Point,13.558349,52.55387,Brunnen,34,
Point,13.563534,52.551171,Brunnen,31,
Point,13.549325,52.545501,Brunnen,none,
Point,13.571176,52.557724,Brunnen,21,
Point,13.564965,52.547363,Brunnen,10,
Point,13.560173,52.546083,Brunnen,29,
Point,13.569789,52.542723,Brunnen,25,"An dieser Stelle befindet sich keine Pumpe, sondern eine kleiner, verschlossener Verschlag, der jedoch mit der für Straßenbrunnen üblichen Nummer und einem Hinweis ""Kein Trinkwasser"" ausgestattet ist (Stand 08/2022)."
Point,13.590287,52.540489,Brunnen,26,
Point,13.589493,52.539496,Brunnen,16,
Point,13.595254,52.535653,Brunnen,20,
Point,13.60503,52.53409,Brunnen,11,"Refnummer nicht sichtbar vor Ort, offizielle Bezeichnung in ATKIS He011"
Point,13.617067,52.536524,Brunnen,14,
Point,13.621149,52.53393,Brunnen,9,
Point,13.623306,52.536909,Brunnen,13,
Point,13.628322,52.540226,Brunnen,1,
Point,13.610332,52.542948,Brunnen,5,
Point,13.60763,52.542297,Brunnen,19,
Point,13.581507,52.551774,Brunnen,19,
Point,13.591609,52.543588,Brunnen,38,
Point,13.56332,52.489808,Brunnen,Brunnen,
Point,13.594475,52.478046,Brunnen,Brunnen,
Point,13.618633,52.490953,Brunnen,28,
Point,13.62088,52.520871,Brunnen,Brunnen,
Point,13.625191,52.528286,Brunnen,Brunnen,
Point,13.600717,52.531797,Brunnen,Brunnen,
Point,13.607467,52.530269,Brunnen,Brunnen,
Point,13.613494,52.533836,Brunnen,7,
Point,13.62096,52.540572,Brunnen,15,
Point,13.624902,52.54079,Brunnen,Brunnen,
Point,13.573915,52.570285,Brunnen,Brunnen,
Point,13.542584,52.524221,Brunnen,Brunnen,
Point,13.56973,52.571348,Brunnen,Brunnen,
Point,13.562806,52.555874,Brunnen,48,
Point,13.566113,52.553967,Brunnen,32,
Point,13.575736,52.548207,Brunnen,30,
Point,13.556733,52.540771,Brunnen,Brunnen,
Point,13.552819,52.497951,Brunnen,Brunnen,
Point,13.324308,52.600412,Brunnen,Brunnen,
Point,13.587605,52.510004,Brunnen,Brunnen,
Point,13.537976,52.528416,Brunnen,5,
Point,13.2977,52.478717,Brunnen,134,
Point,13.581493,52.507481,Brunnen,Brunnen,
Point,13.432016,52.51471,Brunnen,Brunnen,
Point,13.616345,52.541677,Brunnen,17,
Point,13.523615,52.401028,Brunnen,51,
Point,13.411087,52.537946,Brunnen,1,
Point,13.566289,52.504522,Brunnen,56,
Point,13.58353,52.5236,Brunnen,21,
Point,13.298784,52.611011,Brunnen,31,
Point,13.399185,52.39268,Brunnen,93,
Point,13.41229,52.390783,Brunnen,72,
Point,13.418298,52.382284,Brunnen,76,
Point,13.412566,52.383457,Brunnen,47,
Point,13.400823,52.415241,Brunnen,103,
Point,13.501312,52.456071,Brunnen,26,
Point,13.207039,52.564016,Brunnen,Brunnen,
Point,13.211057,52.560234,Brunnen,Brunnen,
Point,13.530556,52.460708,Brunnen,38,
Point,13.548325,52.43544,Brunnen,38,
Point,13.262168,52.485809,Brunnen,68,
Point,13.278824,52.479825,Brunnen,none,
Point,13.282851,52.476577,Brunnen,63,
Point,13.280729,52.469032,Brunnen,105,
Point,13.630771,52.519316,Brunnen,Brunnen,
Point,13.57158,52.55297,Brunnen,23,
Point,13.41828,52.386023,Brunnen,90,
Point,13.588401,52.537435,Brunnen,24,
Point,13.268718,52.517765,Brunnen,88,
Point,13.270809,52.534999,Brunnen,85,
Point,13.36313,52.564107,Brunnen,189,
Point,13.300498,52.526446,Brunnen,113,
Point,13.269699,52.513355,Brunnen,93,
Point,13.245649,52.522625,Brunnen,89,
Point,13.306576,52.622824,Brunnen,105,
Point,13.485487,52.515887,Brunnen,7,
Point,13.577082,52.493989,Brunnen,53,
Point,13.553453,52.51149,Brunnen,51,
Point,13.547308,52.509425,Brunnen,22,
Point,13.316371,52.475883,Brunnen,48,
Point,13.310734,52.469547,Brunnen,56,
Point,13.32154,52.47719,Brunnen,99,
Point,13.32455,52.476677,Brunnen,91,
Point,13.320511,52.474374,Brunnen,107,
Point,13.327777,52.472316,Brunnen,57,
Point,13.331581,52.467038,Brunnen,106,
Point,13.340356,52.473608,Brunnen,110,
Point,13.34394,52.472948,Brunnen,61,
Point,13.374994,52.476197,Brunnen,63,
Point,13.380762,52.483622,Brunnen,80,
Point,13.373946,52.483077,Brunnen,30,
Point,13.360249,52.477379,Brunnen,50,
Point,13.370954,52.491939,Brunnen,75,
Point,13.352106,52.495889,Brunnen,125,
Point,13.337057,52.484927,Brunnen,65,
Point,13.311073,52.48258,Brunnen,52,
Point,13.316743,52.490553,Brunnen,62,
Point,13.317998,52.497289,Brunnen,88,
Point,13.337328,52.498716,Brunnen,49,
Point,13.386375,52.433769,Brunnen,71,
Point,13.405712,52.439365,Brunnen,108,
Point,13.385281,52.427161,Brunnen,109,
Point,13.269916,52.479036,Brunnen,107,
Point,13.372833,52.461401,Brunnen,78,
Point,13.383077,52.458357,Brunnen,81,
Point,13.301046,52.621614,Brunnen,6,
Point,13.363497,52.595143,Brunnen,86,
Point,13.358312,52.592528,Brunnen,92,
Point,13.361987,52.601103,Brunnen,95,
Point,13.353178,52.604962,Brunnen,96,
Point,13.32393,52.609172,Brunnen,103,
Point,13.321957,52.611268,Brunnen,60,
Point,13.292069,52.592559,Brunnen,112,
Point,13.344253,52.59596,Brunnen,113,
Point,13.319241,52.57275,Brunnen,119,
Point,13.334741,52.595731,Brunnen,125,
Point,13.359378,52.605286,Brunnen,134,
Point,13.268425,52.637308,Brunnen,173,
Point,13.343863,52.566599,Brunnen,202,
Point,13.337505,52.582059,Brunnen,206,
Point,13.282934,52.655033,Brunnen,209,
Point,13.481936,52.448617,Brunnen,25,
Point,13.553842,52.410718,Brunnen,57,
Point,13.501886,52.440836,Brunnen,28,
Point,13.589439,52.422115,Brunnen,5,
Point,13.464124,52.486911,Brunnen,2,
Point,13.447966,52.492858,Brunnen,6,
Point,13.54029,52.441748,Brunnen,40,
Point,13.484214,52.477331,Brunnen,9,
Point,13.480686,52.465523,Brunnen,13,
Point,13.527422,52.403079,Brunnen,50,
Point,13.480666,52.474093,Brunnen,18,
Point,13.480836,52.464733,Brunnen,20,
Point,13.547205,52.528996,Brunnen,3,
Point,13.576052,52.56976,Brunnen,16,
Point,13.578349,52.568005,Brunnen,15,
Point,13.570425,52.526019,Brunnen,20,
Point,13.592135,52.52164,Brunnen,Brunnen,
Point,13.568572,52.565747,Brunnen,18,
Point,13.641864,52.524334,Brunnen,Brunnen,
Point,13.56151,52.529522,Brunnen,39,
Point,13.531267,52.51868,Brunnen,36,
Point,13.572463,52.566979,Brunnen,43,
Point,13.548078,52.54561,Brunnen,42,
Point,13.577002,52.565829,Brunnen,50,
Point,13.555963,52.567188,Brunnen,45,
Point,13.584392,52.524573,Brunnen,51,
Point,13.601012,52.53668,Brunnen,6,
Point,13.561674,52.558614,Brunnen,26,
Point,13.565373,52.558937,Brunnen,27,
Point,13.561035,52.56882,Brunnen,40,
Point,13.608555,52.539449,Brunnen,42,
Point,13.621951,52.52488,Brunnen,47,
Point,13.615396,52.51815,Brunnen,46,
Point,13.30209,52.413144,Brunnen,130,
Point,13.368412,52.428352,Brunnen,132,
Point,13.297259,52.445433,Brunnen,134,
Point,13.280456,52.426119,Brunnen,137,
Point,13.284833,52.431605,Brunnen,139,
Point,13.32004,52.420494,Brunnen,138,
Point,13.329655,52.449589,Brunnen,140,
Point,13.341313,52.413922,Brunnen,142,
Point,13.33926,52.442017,Brunnen,145,
Point,13.281842,52.41642,Brunnen,144,
Point,13.259252,52.433821,Brunnen,1,
Point,13.306401,52.435528,Brunnen,146,
Point,13.277134,52.438614,Brunnen,4,
Point,13.277473,52.43368,Brunnen,7,
Point,13.256597,52.428981,Brunnen,6,
Point,13.243747,52.446298,Brunnen,9,
Point,13.25802,52.446317,Brunnen,8,
Point,13.207817,52.427731,Brunnen,10,
Point,13.233537,52.437574,Brunnen,13,
Point,13.265531,52.41193,Brunnen,15,
Point,13.280695,52.441665,Brunnen,14,
Point,13.247955,52.451279,Brunnen,17,
Point,13.249669,52.425734,Brunnen,16,
Point,13.254106,52.451917,Brunnen,19,
Point,13.263592,52.440245,Brunnen,21,
Point,13.247523,52.441073,Brunnen,20,
Point,13.253134,52.425017,Brunnen,23,
Point,13.195937,52.429596,Brunnen,24,
Point,13.282818,52.456029,Brunnen,27,
Point,13.273779,52.43341,Brunnen,26,
Point,13.155536,52.420387,Brunnen,30,
Point,13.141517,52.396993,Brunnen,33,
Point,13.259927,52.412258,Brunnen,34,
Point,13.257985,52.413311,Brunnen,37,
Point,13.12929,52.388401,Brunnen,36,
Point,13.141011,52.41492,Brunnen,39,
Point,13.23773,52.422116,Brunnen,38,
Point,13.245416,52.421891,Brunnen,41,
Point,13.145349,52.417166,Brunnen,40,
Point,13.236429,52.44423,Brunnen,43,
Point,13.127821,52.390382,Brunnen,42,
Point,13.273525,52.456877,Brunnen,45,
Point,13.276486,52.465581,Brunnen,46,
Point,13.229203,52.433693,Brunnen,49,
Point,13.251464,52.416506,Brunnen,51,
Point,13.226648,52.429989,Brunnen,50,
Point,13.287682,52.467545,Brunnen,53,
Point,13.136661,52.411433,Brunnen,52,
Point,13.250929,52.449926,Brunnen,57,
Point,13.271537,52.427013,Brunnen,59,
Point,13.259807,52.421322,Brunnen,60,
Point,13.250276,52.438189,Brunnen,63,
Point,13.181121,52.420304,Brunnen,62,
Point,13.270564,52.442414,Brunnen,64,
Point,13.206369,52.418715,Brunnen,67,
Point,13.227999,52.421629,Brunnen,66,
Point,13.236718,52.433821,Brunnen,69,
Point,13.164715,52.429859,Brunnen,68,
Point,13.276306,52.458428,Brunnen,71,
Point,13.269565,52.436222,Brunnen,73,
Point,13.260944,52.435201,Brunnen,72,
Point,13.241176,52.438643,Brunnen,75,
Point,13.265221,52.416692,Brunnen,74,
Point,13.202979,52.434266,Brunnen,78,
Point,13.334386,52.466008,Brunnen,1,
Point,13.314191,52.454494,Brunnen,3,
Point,13.328544,52.461573,Brunnen,4,
Point,13.345013,52.447046,Brunnen,6,
Point,13.306098,52.461809,Brunnen,9,
Point,13.354438,52.433467,Brunnen,125,
Point,13.327767,52.447641,Brunnen,8,
Point,13.323204,52.454986,Brunnen,12,
Point,13.3039,52.448399,Brunnen,15,
Point,13.34561,52.434368,Brunnen,14,
Point,13.333834,52.462655,Brunnen,17,
Point,13.319054,52.443796,Brunnen,16,
Point,13.328804,52.436096,Brunnen,19,
Point,13.338656,52.461913,Brunnen,18,
Point,13.331456,52.457068,Brunnen,21,
Point,13.341667,52.432259,Brunnen,23,
Point,13.320981,52.452696,Brunnen,49,
Point,13.34058,52.439077,Brunnen,24,
Point,13.33455,52.409935,Brunnen,31,
Point,13.308231,52.442643,Brunnen,33,
Point,13.277344,52.422755,Brunnen,33,
Point,13.316719,52.459499,Brunnen,32,
Point,13.354013,52.44485,Brunnen,34,
Point,13.337626,52.417331,Brunnen,37,
Point,13.322706,52.416735,Brunnen,38,
Point,13.337003,52.452075,Brunnen,43,
Point,13.301925,52.433119,Brunnen,42,
Point,13.346897,52.439595,Brunnen,45,
Point,13.351161,52.428601,Brunnen,47,
Point,13.28342,52.433869,Brunnen,16,
Point,13.332145,52.440165,Brunnen,58,
Point,13.291798,52.425983,Brunnen,57,
Point,13.282609,52.437279,Brunnen,59,
Point,13.338462,52.446897,Brunnen,62,
Point,13.36057,52.434454,Brunnen,48,
Point,13.344993,52.461038,Brunnen,63,
Point,13.340643,52.452874,Brunnen,65,
Point,13.300752,52.423842,Brunnen,70,
Point,13.341048,52.435149,Brunnen,69,
Point,13.335476,52.430962,Brunnen,78,
Point,13.31192,52.447209,Brunnen,82,
Point,13.337006,52.435945,Brunnen,81,
Point,13.288899,52.439019,Brunnen,84,
Point,13.339078,52.445788,Brunnen,87,
Point,13.36377,52.439798,Brunnen,90,
Point,13.295668,52.438313,Brunnen,89,
Point,13.301917,52.45127,Brunnen,91,
Point,13.325454,52.459035,Brunnen,94,
Point,13.307751,52.440542,Brunnen,81,
Point,13.342547,52.448464,Brunnen,96,
Point,13.323838,52.437363,Brunnen,95,
Point,13.338262,52.465364,Brunnen,100,
Point,13.338692,52.463607,Brunnen,99,
Point,13.332732,52.458876,Brunnen,104,
Point,13.342605,52.450246,Brunnen,103,
Point,13.336434,52.445594,Brunnen,105,
Point,13.356719,52.447635,Brunnen,107,
Point,13.35821,52.449621,Brunnen,110,
Point,13.295583,52.449572,Brunnen,112,
Point,13.301235,52.442869,Brunnen,111,
Point,13.311044,52.465429,Brunnen,114,
Point,13.361444,52.423653,Brunnen,122,
Point,13.325408,52.45295,Brunnen,127,
Point,13.30028,52.437486,Brunnen,126,
Point,13.329614,52.458312,Brunnen,129,
Point,13.312534,52.43832,Brunnen,128,
Point,13.351935,52.452196,Brunnen,44,
Point,13.359657,52.444874,Brunnen,123,
Point,13.485778,52.462815,Brunnen,14,
Point,13.47674,52.468389,Brunnen,12,
Point,13.335266,52.487528,Brunnen,80,
Point,13.510933,52.466782,Brunnen,36,
Point,13.601116,52.453214,Brunnen,33,
Point,13.63553,52.453526,Brunnen,26,
Point,13.574117,52.454785,Brunnen,7,
Point,13.580137,52.456716,Brunnen,6,
Point,13.59374,52.444326,Brunnen,25,
Point,13.599722,52.438903,Brunnen,23,
Point,13.639788,52.391348,Brunnen,30,
Point,13.335367,52.47417,Brunnen,88,
Point,13.402632,52.384106,Brunnen,91,
Point,13.53085,52.410769,Brunnen,45,
Point,13.548311,52.407867,Brunnen,56,
Point,13.547775,52.417049,Brunnen,55,
Point,13.557499,52.412279,Brunnen,46,
